communityname,racepctblack,racePctHisp,pctUrban,PctNotSpeakEnglWell,medIncome,pctWPubAsst,PctPopUnderPov,PctUnemployed,PctFam2Par,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctSameHouse85,murdPerPop,robbbPerPop,autoTheftPerPop,arsonsPerPop,ViolentCrimesPerPop
Astontownship,0.36,0.52,100.0,0.39,1.4897478199387226,4.84,3.15,3.4,84.63,97.89,1.8,0.78,69.64,0.0,39.12,208.65,39.12,267.33
GloucesterCitycity,0.23,0.97,100.0,0.42,-0.2878859297666745,8.84,9.18,5.92,68.56,93.25,30.03,5.46,67.4,0.0,56.32,313.81,0.0,160.93
Shalertownship,0.22,0.45,100.0,0.32,0.6517794013669573,2.63,2.95,3.8,88.04,98.13,1.81,0.4,73.57,0.0,12.88,141.68,3.22,80.5
Arnoldcity,0.14,0.91,100.0,0.38,0.322649069054914,2.87,5.38,5.69,77.99,95.39,0.31,2.57,58.72,4.94,49.37,153.03,19.75,399.86
Goshentownship,0.44,0.22,47.15,0.08,0.020740042422814,4.92,8.41,5.71,82.92,97.03,2.31,3.41,59.15,0.0,7.67,122.66,7.67,69.0
Chestercity,65.17,3.77,100.0,0.94,-1.2464058449210464,19.65,25.16,12.4,40.76,88.04,35.34,8.36,60.94,40.84,1172.43,2410.71,156.83,2758.9
UnionCitycity,21.14,0.48,0.0,0.33,-1.2604289417864718,9.65,17.18,7.56,69.47,93.4,1.64,9.99,56.88,9.1,109.19,282.07,63.69,919.02
Tampacity,25.05,15.0,100.0,3.17,-1.021564930473721,9.46,19.44,6.54,58.62,88.52,5.31,10.12,47.85,14.83,1022.83,2457.56,73.82,2758.9
Dallascity,29.5,20.88,100.0,6.13,-0.465708225312279,5.77,17.97,7.43,63.68,86.35,12.32,8.02,44.14,30.42,712.03,1675.96,127.05,1744.19
Searcycity,4.72,1.1,0.0,0.53,-1.2469950506716945,7.4,17.5,5.51,75.13,94.04,2.11,7.9,37.99,0.0,21.86,234.95,0.0,76.49
Bellinghamcity,0.79,2.41,100.0,1.45,-0.7927174169219892,6.3,16.68,4.73,69.13,95.82,2.38,2.66,36.71,3.44,75.78,449.54,53.39,339.31
BullheadCitycity,0.52,6.5,0.0,0.94,-0.7809333019090267,5.39,12.8,6.64,70.0,65.59,0.35,15.04,32.66,3.56,113.76,657.68,67.55,807.0
CulverCitycity,10.38,19.76,100.0,5.4,1.3587084609945792,4.22,6.68,4.13,69.39,95.41,3.99,0.59,53.61,10.13,772.48,1187.85,2.53,932.05
Newbergcity,0.24,6.14,0.0,1.64,-0.5263964176290361,5.79,10.71,4.35,72.8,97.2,1.53,4.78,38.74,0.0,20.15,188.03,40.29,235.04
Readingcity,9.71,18.48,100.0,5.07,-1.0993400895592742,11.99,19.41,8.63,55.5,91.62,9.05,6.52,55.06,7.66,708.13,746.41,66.35,1195.53
Rustoncity,33.9,1.31,0.0,0.78,-1.604407259014848,7.7,30.26,10.69,65.83,90.4,4.21,8.41,40.08,0.0,187.67,158.04,19.76,1293.95
Richmondcity,43.76,14.52,100.0,5.0,0.0853169926938487,15.69,16.1,9.43,54.71,94.84,9.87,3.37,51.11,40.84,1105.38,1651.85,126.72,2758.9
Methuentown,1.02,5.18,95.02,2.85,0.7376855998114542,6.21,7.2,7.65,77.91,94.86,2.02,1.9,65.72,4.86,104.4,1600.02,19.42,364.19
Florissantcity,4.06,0.96,100.0,0.38,0.6325712938958284,3.13,3.29,3.5,80.26,96.87,0.16,0.28,67.8,0.0,71.37,208.31,21.22,179.38
WestFargocity,0.1,0.72,100.0,0.36,-0.2097572472307329,3.85,7.44,4.1,79.91,96.85,1.39,1.94,51.87,0.0,0.0,209.61,43.37,43.37
Douglascity,1.07,83.47,0.0,18.63,-1.938133396181947,19.94,43.13,19.22,63.83,92.7,4.11,13.44,55.97,0.0,35.15,991.21,0.0,161.69
Selmacity,58.44,0.29,0.0,0.51,-1.8293660146123023,19.72,35.71,10.89,50.33,91.37,2.91,11.5,58.4,32.2,338.1,527.27,21.08,2758.9
Nortoncity,1.04,0.45,100.0,0.9,0.3248880509073769,4.19,5.4,5.33,85.26,97.32,6.19,1.12,63.38,0.0,42.25,84.5,33.8,168.99
Missioncity,0.16,80.08,100.0,18.2,-1.6441197266085317,16.45,37.33,12.14,74.52,78.02,2.6,11.46,61.69,0.0,30.64,515.83,40.86,178.75
Middletownship,13.09,1.5,0.0,0.48,-0.1080603346688663,5.91,7.99,7.94,76.66,76.7,3.2,3.06,56.46,0.0,19.84,99.21,26.46,231.48
MountLaureltownship,5.97,1.65,93.19,0.44,2.2863539948149896,1.47,1.99,2.55,84.86,93.9,0.91,0.3,45.29,0.0,32.27,261.43,6.45,103.28
Greeleycity,0.67,20.36,99.71,3.06,-0.94025453688428,7.57,19.46,5.67,72.39,94.4,1.79,5.96,38.95,4.56,38.0,259.93,62.32,203.69
CostaMesacity,1.33,20.05,100.0,8.08,1.0454866839500354,4.31,9.17,4.17,71.03,94.59,0.7,1.62,38.03,5.05,186.01,985.63,26.28,448.84
LosAlamitoscity,3.0,12.5,100.0,1.42,1.617958991279755,2.3,4.38,4.24,72.58,96.12,3.01,0.8,44.21,0.0,149.09,836.58,140.81,356.17
SouthOrangeVillagetownship,18.69,3.27,100.0,1.27,3.8766203158142822,2.1,3.03,3.64,84.96,94.35,0.32,0.87,58.51,0.0,492.26,2457.56,0.0,672.35
RedBluffcity,0.56,8.95,0.0,2.75,-1.4102050436012254,20.02,20.41,9.88,63.66,95.06,0.4,4.53,43.85,0.0,119.84,561.76,67.41,981.2
Plainfieldtown,0.44,0.4,0.0,0.4,0.3564694791421164,3.1,4.59,2.43,79.63,96.68,0.0,3.7,48.8,0.0,12.68,145.83,12.68,190.21
Fredericksburgcity,21.63,2.43,100.0,1.04,-0.5688192316757011,5.7,12.29,3.32,62.35,92.4,3.43,8.78,40.95,4.47,120.63,142.97,53.61,446.77
Colleyvillecity,0.67,2.26,100.0,0.52,5.431180768324299,1.53,1.25,3.12,93.6,95.01,0.47,0.2,41.63,0.0,5.29,42.33,5.29,31.75
Pittsburgcity,17.58,23.73,100.0,6.29,0.8356115955691727,12.03,10.79,7.0,71.49,93.62,6.85,3.61,44.42,3.82,380.52,502.9,34.42,868.12
MissionViejocity,0.93,7.71,100.0,1.73,3.4901013433891115,1.79,1.96,2.9,85.98,95.38,0.08,0.22,41.92,3.56,37.99,261.18,41.55,225.56
LongBeachcity,13.68,23.62,100.0,9.81,0.0585670516144237,11.35,16.82,6.54,64.25,93.3,3.39,4.28,40.38,28.9,852.46,1748.95,55.73,1631.98
Duluthcity,0.87,0.6,100.0,0.51,-0.9510959226962056,9.7,16.57,7.22,69.42,95.95,2.33,2.79,54.5,7.08,62.51,316.11,16.51,374.06
Shelbycity,42.5,0.47,0.0,0.89,-1.3683714353052083,12.54,19.27,8.57,48.59,93.93,4.07,9.54,53.44,18.67,435.68,255.18,43.57,1419.06
Coronacity,2.76,30.36,100.0,8.33,1.4275276926702805,6.57,8.31,5.76,81.42,90.13,0.23,2.36,32.85,1.07,253.84,1428.8,24.63,519.47
Beverlycity,0.86,1.15,100.0,0.71,0.9618194673580014,6.8,6.62,5.42,75.42,94.53,1.52,1.13,57.57,0.0,35.93,272.03,10.27,87.26
CoralSpringscity,3.48,7.12,100.0,1.82,1.412561866603818,2.15,5.16,3.85,81.78,90.7,0.47,1.05,33.35,1.06,44.67,274.39,4.25,294.6
NorthBranfordtown,1.26,0.89,79.22,0.55,2.281051143059156,3.17,2.05,2.81,87.61,97.2,1.55,0.31,71.27,0.0,7.6,121.59,0.0,53.2
Geneseetownship,8.16,2.08,84.64,0.32,-0.1509545133160499,11.82,13.77,11.36,66.84,95.25,6.16,4.14,64.11,8.08,60.59,367.6,36.36,374.06
SanBrunocity,4.08,18.61,100.0,4.76,1.246523686071176,4.56,4.77,4.12,77.36,96.46,1.86,0.85,53.45,0.0,134.95,534.88,24.54,282.16
Valdostacity,43.48,1.13,0.0,0.5,-1.1285646947914212,12.64,23.83,7.67,59.97,90.61,2.32,10.61,42.6,17.5,358.76,350.01,6.56,958.15
OklahomaCitycity,15.98,4.95,98.74,1.45,-0.671694555738864,6.57,15.86,7.06,68.95,84.13,11.03,7.67,46.68,17.16,369.77,1188.04,90.08,1389.87
PortLavacacity,4.68,46.63,0.0,5.62,-1.1189017204807918,5.47,20.44,9.97,74.74,87.59,10.63,12.53,57.62,0.0,67.98,237.93,50.99,1240.65
Alicecity,0.89,72.59,0.0,9.11,-1.4705397124675936,15.26,28.5,9.97,76.31,88.51,13.78,12.13,62.75,0.0,48.19,197.58,106.02,674.67
Sterlingcity,0.18,10.62,0.0,0.66,-1.3259486212585434,7.1,16.91,4.52,73.18,90.11,4.01,7.92,52.32,0.0,9.47,132.6,18.94,161.02
Coronadocity,6.85,8.26,100.0,1.29,1.9265849634692431,4.04,4.07,1.71,80.21,80.12,0.17,0.42,26.25,13.67,86.6,660.89,41.02,332.73
Bremertoncity,7.13,4.85,99.52,0.74,-1.0406551967947206,11.14,18.1,7.4,68.32,93.79,4.1,6.52,33.7,0.0,146.46,318.49,13.95,620.71
RapidCitycity,1.27,2.23,100.0,0.58,-0.6718123968889936,6.79,13.65,5.21,72.67,93.88,1.09,4.9,42.47,1.72,42.92,243.79,21.08,442.93
LaPalmacity,4.17,12.16,100.0,6.41,2.7012726844214,3.2,5.89,2.5,83.33,97.57,0.0,0.85,58.81,6.22,99.45,795.62,74.59,372.95
Glenviewvillage,0.77,2.42,100.0,1.99,3.2499410794249353,1.89,1.71,2.42,89.47,96.98,0.48,0.54,59.26,2.65,10.61,82.21,0.0,374.06
Dinubacity,0.24,60.37,0.0,16.08,-1.1087673815696442,23.93,22.58,14.95,72.43,97.31,2.91,6.86,47.28,0.0,73.42,535.94,7.34,587.33
TempleTerracecity,5.38,8.65,100.0,1.44,0.6734621729908083,1.72,6.67,2.92,74.99,93.52,0.0,1.14,39.88,12.05,144.54,517.95,0.0,210.79
Bendcity,0.19,2.37,0.0,0.36,-0.6662738628329012,5.1,13.15,4.24,70.49,94.69,1.46,5.47,34.94,0.0,106.66,332.28,32.82,500.47
Bernardstownship,1.72,1.92,90.8,1.0,4.54383690784822,1.51,1.52,2.86,91.41,95.3,0.64,0.93,47.92,0.0,0.0,48.68,0.0,75.72
Pocatellocity,0.86,4.53,100.0,0.28,-0.7643176997407495,5.4,15.34,6.09,76.98,91.55,3.47,4.35,47.0,1.96,33.37,176.65,19.63,345.45
Clearlakecity,4.35,5.69,0.0,0.19,-1.7488805090737685,22.96,22.15,12.8,55.92,70.8,1.31,10.41,40.94,7.63,137.4,580.15,99.24,1687.02
Gulfportcity,28.59,1.55,100.0,0.41,-1.2098750883808629,9.1,20.32,7.69,60.68,86.63,3.24,8.48,50.64,6.03,129.57,248.6,31.64,394.74
Fremontcity,7.73,9.5,0.0,1.03,-0.7136460051850106,9.69,14.66,10.08,65.47,94.99,1.99,7.68,58.92,0.0,87.85,236.11,38.44,340.43
Midlandcity,1.72,1.67,0.0,0.4,0.9010134338911148,5.61,9.26,4.97,82.21,95.9,1.11,2.05,49.31,0.0,25.13,80.43,15.08,374.06
Laurelcity,48.1,0.4,0.0,0.34,-1.7020975724723073,15.06,30.18,9.03,54.87,86.71,4.58,12.72,52.95,15.34,281.19,531.7,40.9,374.06
MountVernoncity,55.3,7.8,100.0,4.15,0.4017204807918925,9.57,11.8,7.41,57.46,95.97,5.39,5.0,65.5,7.61,663.2,1402.45,41.07,1446.56
Raytowncity,3.25,1.44,100.0,0.34,0.0661088852227197,3.48,4.78,3.91,76.36,96.07,0.39,0.69,60.29,0.0,132.45,437.09,76.16,271.52
Natchitochescity,49.86,1.24,0.0,0.34,-1.995286353994815,17.48,39.79,14.52,51.34,87.59,5.95,12.03,48.81,5.93,207.51,332.01,0.0,788.52
Lebanoncity,3.2,0.47,0.0,0.25,-0.5121376384633514,5.12,8.65,1.93,74.48,96.87,0.0,6.96,42.98,0.0,76.94,196.63,8.55,393.26
Pariscity,22.12,1.16,0.0,0.46,-1.4963469243459817,12.11,25.43,8.5,64.79,87.62,11.19,11.67,55.03,11.99,167.92,559.73,55.97,1783.14
Hawthorneborough,0.42,3.1,100.0,2.28,1.3749705397124676,1.6,3.42,3.95,83.95,96.82,1.34,0.42,67.82,0.0,27.52,126.58,0.0,77.05
DeSotocity,20.83,4.98,100.0,0.64,1.662620787178883,2.48,3.98,4.11,80.68,92.31,0.22,2.61,42.2,0.0,92.8,455.56,25.31,275.58
SunPrairiecity,0.67,1.0,0.0,0.27,0.4548668395003535,3.28,3.13,2.75,77.92,98.02,1.77,1.28,47.61,0.0,0.0,153.86,34.19,74.08
Hendersonvillecity,2.33,0.83,100.0,0.27,0.7809333019090267,2.04,4.49,3.69,82.54,91.73,0.87,2.7,44.72,0.0,34.95,29.69,2.69,400.56
BoyntonBeachcity,20.12,6.76,100.0,2.88,-0.3083902898892293,4.35,9.59,5.26,65.86,79.44,1.43,2.71,48.19,7.69,386.45,811.35,11.54,1357.38
Raritantownship,0.79,1.9,0.0,0.34,3.545015319349517,1.45,2.31,2.46,91.65,94.03,0.57,0.33,42.4,0.0,6.26,81.33,0.0,56.31
TraverseCitycity,0.23,0.69,0.0,0.27,-0.4793777987273155,4.71,8.7,4.19,74.12,94.6,3.12,0.97,49.44,0.0,12.67,82.37,12.67,374.06
Rockwallcity,3.73,4.5,100.0,0.98,1.495286353994815,1.88,7.64,4.58,83.3,89.29,1.28,4.55,39.47,0.0,71.67,193.52,50.17,394.21
Meridiancity,45.35,0.57,0.0,0.13,-1.5834315342917746,12.46,27.76,9.45,54.92,91.15,4.71,10.34,56.39,16.26,181.16,276.39,23.23,445.94
NewPortRicheycity,0.48,2.03,100.0,0.68,-1.5233325477256658,5.54,14.61,5.97,65.16,82.78,0.74,5.76,44.9,0.0,104.43,306.75,26.11,522.13
LowerAllentownship,5.43,1.62,93.23,0.61,0.7094037237803441,2.88,3.65,2.17,80.66,95.8,0.78,0.53,57.11,0.0,25.78,45.12,0.0,96.69
Willingborotownship,56.07,5.3,100.0,1.27,1.847749234032524,4.48,4.47,5.61,75.95,98.29,7.81,1.82,62.87,2.69,91.52,495.3,48.45,293.41
RidgefieldParkvillage,2.03,9.56,100.0,2.61,1.2989629978788593,4.92,5.1,4.59,80.93,96.9,1.89,0.81,65.9,0.0,15.9,254.37,7.95,71.54
Emmetttownship,1.2,1.37,67.6,0.28,-0.1462408673108649,10.29,11.94,8.18,77.13,95.55,2.09,3.58,61.0,9.04,144.69,316.51,144.69,374.06
Hinghamtown,0.46,0.83,95.18,0.27,3.3977138816874852,3.98,2.64,5.9,86.79,96.56,1.63,0.12,68.35,0.0,18.98,175.54,0.0,37.95
ElDoradocity,37.7,0.48,0.0,0.44,-1.441904312986095,10.45,24.83,7.53,62.36,89.18,3.6,14.49,60.45,16.54,194.38,244.0,12.41,516.96
Westbrookcity,0.61,0.48,100.0,1.08,-0.1894885694084374,6.53,9.67,4.97,71.97,95.95,2.61,1.94,53.51,0.0,25.4,266.68,38.1,82.54
Newburghcity,34.81,23.22,100.0,5.54,-1.086141880744756,13.06,26.23,11.79,48.4,90.13,14.89,18.93,49.06,19.49,553.43,206.56,85.74,1555.07
Butlertownship,0.41,0.34,0.0,0.37,0.0073061513080367,5.42,7.56,5.17,82.89,96.72,4.76,1.22,70.14,0.0,3.78,128.6,0.0,52.95
Lindencity,20.01,7.36,100.0,4.38,0.526749941079425,6.09,5.63,6.69,73.35,96.33,1.09,2.09,68.53,2.72,244.88,982.23,43.53,530.57
Kalamazoocity,18.75,2.68,100.0,0.84,-0.9703040301673344,13.37,26.23,9.17,57.08,93.4,5.77,6.94,37.68,9.74,302.07,534.72,103.53,374.06
ForestParkcity,19.14,2.69,100.0,0.77,-0.6432948385576244,5.83,11.95,6.32,65.51,90.16,0.73,6.9,52.89,23.94,520.65,1262.72,83.78,1358.47
Viennatown,4.11,4.78,100.0,4.69,3.515201508366722,1.57,3.1,2.5,85.0,97.0,1.83,0.32,55.7,6.27,25.08,150.51,25.08,94.07
Westfieldtown,4.58,2.04,100.0,1.29,4.162031581428235,1.75,1.79,2.99,89.45,97.18,0.67,0.2,66.74,0.0,30.52,328.9,3.39,88.16
GrandTerracecity,3.77,18.19,100.0,0.74,1.6127739806740513,6.4,3.64,4.24,79.44,95.02,0.5,1.69,44.77,0.0,162.66,1198.53,0.0,316.75
Carsoncity,26.14,27.87,100.0,7.02,1.466061748762668,9.1,6.95,7.17,76.49,97.41,3.32,2.0,59.7,11.05,375.79,1250.04,48.63,1267.73
Berkeleytownship,1.04,1.5,88.74,1.6,-0.9913975960405372,3.56,4.57,7.32,83.83,88.63,0.53,0.81,57.2,0.0,13.01,78.06,18.21,106.68
Auburncity,6.81,2.15,0.0,1.24,-1.0806033466886638,10.03,13.8,8.96,63.86,94.12,2.55,6.69,57.31,6.51,55.31,29.69,6.51,191.96
Hilliardcity,0.7,0.86,100.0,0.2,0.586141880744756,3.34,4.18,4.05,81.3,92.23,0.0,1.19,45.01,0.0,23.82,196.49,71.45,142.9
Davietown,3.85,9.98,100.0,2.08,0.6365778930002357,2.99,7.77,4.66,76.49,90.03,2.88,2.97,36.21,1.72,84.21,677.1,8.59,536.18
Greenfieldtown,0.85,1.18,0.0,0.48,-0.5610417157671459,12.51,11.93,5.91,64.83,95.22,0.52,4.32,52.7,0.0,79.2,290.39,0.0,1678.99
Weirtoncity,4.14,0.46,100.0,0.92,-0.3747348574122083,6.22,9.48,6.7,76.39,94.77,2.38,3.22,70.13,4.64,18.56,148.48,13.92,241.28
Lenoircity,15.78,0.54,0.0,0.21,-1.1865425406551968,9.1,17.55,5.11,61.42,93.55,1.96,10.39,60.29,6.71,248.26,369.03,46.97,972.89
Independencecity,0.41,0.45,100.0,0.07,0.53146358708461,5.47,5.82,3.74,79.67,93.95,0.45,2.66,55.11,0.0,18.13,90.65,0.0,90.65
Lomitacity,2.92,19.38,100.0,5.16,0.5633985387697384,7.37,10.68,4.7,69.15,95.35,1.82,1.52,45.07,0.0,206.63,595.87,28.83,1287.84
Milfordtown,1.52,2.31,100.0,0.64,1.4967004477963706,3.14,3.72,5.5,81.89,93.56,2.39,0.66,66.71,0.0,89.63,879.98,10.18,136.48
Kokomocity,8.9,1.73,100.0,0.63,-0.609120905020033,8.04,16.45,8.22,65.16,91.76,5.19,7.65,53.78,2.15,77.53,174.44,10.77,488.86
WestMonroecity,17.37,1.04,100.0,0.13,-1.5227433419750176,8.79,21.01,7.44,61.9,89.53,1.74,7.5,52.37,13.85,34.63,415.54,55.41,609.46
RedWingcity,0.35,0.59,0.0,0.34,-0.5102521800612774,5.43,9.53,4.52,77.69,96.71,1.97,3.58,52.8,12.59,25.17,239.14,31.47,374.06
RedondoBeachcity,1.6,11.5,100.0,2.7,2.4124440254536883,3.53,5.59,3.38,70.93,94.67,0.93,0.56,39.07,6.2,224.6,968.11,4.65,599.45
Leesburgcity,27.56,1.96,0.0,0.65,-1.3231204336554323,9.09,19.62,7.76,57.25,86.65,6.65,10.13,48.94,10.15,324.66,390.61,20.29,2018.97
Sanfordtown,0.18,0.88,0.0,1.43,-0.4262314400188546,7.86,10.4,7.09,73.92,91.94,1.34,4.12,52.98,0.0,14.43,144.26,0.0,33.66
Mariettacity,1.28,0.48,0.0,0.35,-1.2362715060098983,11.17,17.68,6.82,68.64,91.58,1.1,7.58,52.36,6.57,52.55,157.66,0.0,216.78
LakeOswegocity,0.52,1.56,100.0,0.38,2.3636577893000235,1.42,3.69,3.01,83.13,95.25,1.12,0.88,39.43,0.0,29.65,163.09,47.44,136.4
Renocity,2.88,11.11,100.0,3.25,-0.3597690313457459,4.38,11.52,5.5,68.12,93.32,0.71,6.61,31.66,10.51,283.66,447.16,47.28,687.49
Johnstontown,0.57,0.66,86.82,1.31,0.1361065283997171,6.0,6.73,5.1,80.8,96.25,4.11,0.55,68.99,0.0,25.57,540.56,18.26,91.31
GlendaleHeightsvillage,2.77,6.17,100.0,3.51,1.3411501296252653,2.75,2.7,4.16,85.17,94.15,0.34,1.22,47.93,0.0,23.95,130.01,10.26,374.06
Rockfordcity,14.97,4.19,100.0,1.52,-0.3722601932594862,8.61,13.35,6.11,66.76,94.31,10.07,5.67,52.83,15.42,542.39,788.35,40.64,374.06
LaPuentecity,3.54,74.86,100.0,17.59,0.2158849870374735,14.06,14.02,9.23,72.33,97.14,1.88,3.8,53.77,20.4,435.97,1009.61,15.3,1664.84
WalnutCreekcity,1.05,4.74,100.0,1.75,1.6601461230261607,2.57,3.81,3.27,79.05,94.59,3.02,0.46,47.97,1.6,67.37,285.52,36.89,293.54
Wausaucity,0.13,0.65,100.0,2.02,-0.6995050671694556,7.98,11.7,3.99,77.72,96.08,1.83,3.02,54.29,0.0,23.01,158.52,15.34,48.58
UpperDarbytownship,3.04,1.01,100.0,2.47,0.1078246523686071,5.62,6.99,4.78,79.79,95.99,1.39,0.7,63.44,2.42,112.63,433.57,1.21,283.39
Louisvillecity,0.83,5.39,0.0,0.57,1.4067876502474663,2.44,4.65,3.24,84.34,96.38,0.58,0.52,41.69,0.0,11.21,123.35,5.61,302.76
Napervillecity,2.1,1.79,100.0,0.66,3.4807918925288712,1.3,1.52,2.38,91.43,94.16,0.22,0.05,39.81,2.16,21.6,71.28,20.52,374.06
Hollistercity,0.62,56.14,0.0,12.14,0.1668630685835493,9.5,11.71,10.99,75.81,94.76,1.23,2.78,48.34,0.0,94.99,407.09,117.6,918.22
SaddleBrooktownship,1.06,3.4,100.0,1.02,1.7253122790478437,4.91,3.77,5.56,85.13,97.24,4.32,0.0,66.93,0.0,50.43,533.1,7.2,86.45
Newportcity,8.08,2.8,100.0,0.93,-0.1068819231675701,9.15,12.47,5.96,64.32,85.5,0.95,3.64,41.9,4.16,203.79,349.36,178.53,1185.33
Quincycity,1.09,1.41,100.0,3.01,0.5205043601225547,6.92,6.82,6.92,73.73,94.56,1.41,1.24,58.14,2.37,75.74,730.19,24.85,369.24
Eagancity,2.41,1.26,100.0,0.41,1.7877680886165448,2.01,2.83,3.43,83.74,94.46,0.1,0.45,33.38,0.0,26.07,345.92,17.38,374.06
MapleGrovecity,0.87,0.81,100.0,0.48,2.259014847984916,1.4,2.32,3.41,88.86,96.63,0.46,0.18,48.48,0.0,10.62,144.4,10.62,374.06
RockHillcity,38.14,0.64,100.0,0.43,-0.5687013905255716,7.67,16.38,6.92,61.2,93.54,3.65,9.21,50.02,12.73,254.66,316.21,10.61,2047.92
Arvadacity,0.57,7.44,100.0,0.87,0.8924110299316521,3.13,6.28,5.17,77.88,94.8,7.85,1.55,53.12,0.0,49.07,234.1,27.6,266.81
Monroecity,0.09,0.34,0.0,0.44,-0.5657553617723309,5.79,6.46,4.21,75.61,96.69,0.0,2.07,55.77,0.0,28.21,141.07,47.02,84.64
YubaCitycity,2.6,17.88,100.0,6.26,-0.9368371435305208,14.42,18.56,11.0,61.7,95.62,0.82,4.82,34.93,6.13,134.95,622.62,27.6,644.09
Pawtucketcity,3.59,7.17,100.0,7.46,-0.5774216356351638,8.73,10.59,7.98,68.65,93.98,3.52,5.0,58.07,2.92,170.76,1120.89,20.43,458.28
Wichitacity,11.28,5.02,100.0,1.32,-0.4026632099929295,6.29,12.47,5.8,71.36,91.25,3.88,5.25,46.59,15.31,423.15,919.33,21.08,874.69
Denvilletownship,0.66,1.9,76.32,0.7,3.3329012491161913,3.37,2.06,2.73,87.38,96.38,3.28,0.43,67.12,0.0,13.98,104.84,0.0,160.76
Lancastercity,0.51,0.54,0.0,0.33,-1.061866603818053,8.72,14.11,7.71,71.34,94.76,1.29,6.05,53.1,0.0,50.61,168.7,0.0,374.06
Perriscity,12.99,35.9,0.0,9.26,-0.3334904548668395,14.13,15.73,9.73,75.2,86.66,2.22,6.48,26.9,16.39,422.84,1632.36,178.53,1379.97
SaltLakeCitycity,1.72,9.7,99.92,2.01,-1.0304030167334433,6.69,16.4,5.58,70.53,90.37,6.81,6.19,45.77,10.81,283.33,794.81,45.52,797.66
BlueSpringscity,2.44,1.59,100.0,0.57,0.9972896535470186,3.32,4.68,3.77,82.98,94.97,4.6,0.9,42.38,2.42,55.71,198.61,21.8,213.14
Americuscity,52.91,0.48,0.0,0.5,-1.5140230968654254,19.29,31.51,10.62,46.88,91.96,2.95,11.84,50.55,0.0,135.07,180.09,22.51,607.8
Bessemercity,58.37,0.23,99.12,0.09,-1.7805797784586377,12.96,29.7,10.58,52.44,91.3,5.67,7.18,63.59,31.17,601.66,1377.89,118.46,2758.9
OakRidgecity,7.98,0.97,0.0,0.86,0.13834551025218,6.23,9.47,4.91,73.16,92.67,0.75,3.73,56.62,3.49,122.16,328.1,24.43,342.06
Speedwaytown,5.46,0.71,100.0,0.52,-0.2231911383455102,2.8,6.25,2.57,67.83,94.29,0.0,2.19,45.78,8.09,113.24,655.18,16.18,186.04
Lakewoodcity,0.85,1.5,100.0,1.22,-0.3122790478435069,4.56,8.5,4.87,70.97,94.66,0.92,2.2,50.98,0.0,76.77,268.7,10.47,111.67
Jolietcity,21.6,12.68,100.0,3.17,-0.0558567051614423,8.35,12.97,7.8,68.58,92.2,11.57,5.11,54.97,21.39,357.29,690.68,105.68,374.06
Venicecity,1.27,0.68,100.0,0.91,-0.4250530285175583,3.68,5.79,3.96,63.39,72.94,0.06,3.02,49.33,0.0,29.45,141.37,0.0,353.42
Madisonvillecity,12.99,0.59,0.0,0.0,-1.1752297902427529,10.34,18.53,9.11,68.73,91.41,2.12,10.0,55.29,10.52,68.39,352.48,36.83,1046.93
Corningcity,2.06,0.66,0.0,0.31,-0.8618901720480792,8.93,13.69,6.84,67.1,94.54,0.66,4.68,55.27,0.0,50.93,186.73,21.08,551.69
Zanesvillecity,10.76,0.4,0.0,0.38,-1.624204572236625,16.41,25.86,13.05,59.15,91.92,4.21,11.3,53.66,11.03,147.0,396.91,176.41,782.8
PlantCitycity,21.26,8.3,0.0,1.99,-0.7274334197501767,8.51,17.84,5.34,66.79,89.79,2.2,13.03,42.36,17.14,556.96,1225.31,0.0,2523.46
WestLinncity,0.56,1.87,100.0,0.42,1.653664859769031,2.44,3.92,2.64,83.66,97.8,3.82,2.13,44.8,0.0,26.46,84.66,31.75,280.44
Burnsvillecity,2.27,1.03,100.0,0.73,1.435187367428706,2.91,4.2,3.06,79.93,94.48,0.54,0.35,42.16,0.0,28.78,282.38,21.58,374.06
Muhlenbergtownship,0.39,2.12,90.76,0.77,0.1812396888993636,3.23,5.71,3.05,83.99,97.64,1.64,0.3,71.01,7.78,62.25,404.61,7.78,155.62
RiverEdgeborough,0.61,3.51,100.0,2.72,2.4375441904312987,1.97,2.38,2.93,89.21,98.03,2.44,0.0,71.54,0.0,27.38,164.31,0.0,82.15
MorenoValleycity,13.81,22.87,99.84,3.84,1.2662031581428237,7.71,8.36,7.31,81.18,92.15,1.58,3.04,26.07,8.57,373.54,1018.49,35.71,1201.33
Pierrecity,0.14,0.81,0.0,0.18,-0.4793777987273155,5.67,10.19,2.4,78.07,93.93,3.36,6.87,50.7,0.0,0.0,181.98,21.84,291.16
Ramseyborough,0.77,2.24,100.0,1.17,4.024157435776573,0.88,2.46,3.75,88.05,93.81,0.0,0.21,62.27,6.85,20.56,301.62,0.0,185.08
CopperasCovecity,16.48,8.97,100.0,1.28,-0.8066226726372849,4.23,11.97,7.81,82.57,86.75,0.49,5.3,30.83,0.0,44.9,162.34,41.45,417.93
Ketteringcity,0.72,0.79,100.0,0.44,0.3611831251473014,3.36,4.17,3.09,78.34,96.32,0.9,0.9,55.35,0.0,73.8,290.18,31.87,134.19
