Community,Min-Max Value,Min-Max Rank,Z-score Value,Z-score Rank,Rank Difference
Boonetown,0.9530001022928204,463.0,0.7384255222911013,463.0,0.0
Lawrencecity,0.2318978240855753,2156.0,-2.8077017959527066,2156.0,0.0
Middletowncity,0.8307894083090996,1387.0,0.13743632337380918,1387.0,0.0
Eulesscity,0.9127990238342271,756.0,0.5407307612936757,756.0,0.0
SanDiegocity,0.5830909967704695,1911.0,-1.0806573235169992,1911.0,0.0
Marshallcity,0.9933290467770454,59.0,0.9367490834189256,59.0,0.0
Logantownship,0.9527845567067555,465.0,0.7373655449284284,465.0,0.0
Grandviewcity,0.8551789393695838,1289.0,0.257375456817903,1289.0,0.0
SanAntoniocity,0.7622020721602781,1615.0,-0.1998520665721808,1615.0,0.0
Chicagocity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
GrandHavencity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Plainfieldtown,0.965158334672882,348.0,0.7982154318330339,348.0,0.0
SantaRosacity,0.8114962516987915,1469.0,0.042559366555615444,1469.0,0.0
Placentiacity,0.8861882772427699,915.5,0.409868471298651,915.5,0.0
Brookfieldcity,0.9429425260481359,536.0,0.6889659006057217,536.0,0.0
DeWitttownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
LaMarquecity,0.8842045271879703,921.0,0.4001130864184621,921.0,0.0
EastChicagocity,0.06794800602066323,2181.0,-3.613949323150223,2181.0,0.0
Texarkanacity,0.4787669331151086,2027.0,-1.5936863670504862,2027.0,0.0
BuenaParkcity,0.7993270593736754,1510.0,-0.01728444014035263,1510.0,0.0
NorthMankatocity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
PuntaGordacity,0.8562603206149259,1285.0,0.262693309349277,1285.0,0.0
Oskaloosacity,0.9487659101869035,501.0,0.7176032551158905,501.0,0.0
EaglePasscity,0.7475267057327818,1655.0,-0.27202035582396705,1655.0,0.0
Richmondcity,0.417109935555523,2072.0,-1.8968937899288532,2072.0,0.0
Uniontownship,0.8584523096257543,1278.0,0.2734727401561159,1278.0,0.0
Woodburycity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Westlandcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
MountPleasanttown,0.9308390933933451,629.0,0.6294454768339601,629.0,0.0
PortNechescity,0.8803502798439302,947.0,0.3811592539164367,947.0,0.0
GoldenValleycity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
SouthWhitehalltownship,0.9666050474200287,333.0,0.8053298561655476,333.0,0.0
Duartecity,0.7181211731525186,1715.0,-0.41662642009771106,1715.0,0.0
Canyoncity,0.9835125893235521,149.0,0.8884751991222989,149.0,0.0
WestColumbiacity,0.31764112755914714,2123.0,-2.3860463942251915,2123.0,0.0
Livingstontownship,0.976805102950417,231.0,0.8554901408533716,231.0,0.0
Warringtontownship,0.9872499305870146,113.0,0.9068541286479592,113.0,0.0
PleasantGrovecity,0.9701268430974266,296.0,0.8226488083285362,296.0,0.0
BoulderCitycity,0.8989529599158275,855.0,0.4726406900304764,855.0,0.0
Syracusecity,0.6963802954801186,1759.0,-0.5235404079835416,1759.0,0.0
Cupertinocity,0.8801895339831362,948.0,0.3803687623239351,948.0,0.0
Turlockcity,0.6981959930440882,1756.0,-0.5146114461318767,1756.0,0.0
Passaiccity,0.6149004106326079,1877.0,-0.9242298167917553,1877.0,0.0
FortAtkinsoncity,0.9787925063202348,197.0,0.8652634914515722,197.0,0.0
Concordcity,0.8126580058745304,1459.0,0.048272464883239774,1459.0,0.0
Hartfordtown,0.17191769811927338,2166.0,-3.1026629542638426,2166.0,0.0
Cumrutownship,0.8924171793485408,886.0,0.44050002050808523,886.0,0.0
Danvillecity,0.7219133141412517,1707.0,-0.3979780048018795,1707.0,0.0
Auroracity,0.34764580380237026,2112.0,-2.238493952197578,2112.0,0.0
Cheshiretown,0.9966754833335767,40.0,0.953205681117366,40.0,0.0
Birminghamcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
WestHempfieldtownship,0.9496244392161446,489.0,0.7218251988485689,489.0,0.0
NorthPalmBeachvillage,0.9097046660139408,776.0,0.5255137981380209,776.0,0.0
TwentyninePalms-MorongoValle,0.6396808464000233,1858.0,-0.8023683515204415,1858.0,0.0
MountainBrookcity,0.9917215881691045,74.0,0.9288441674939102,74.0,0.0
Stuttgartcity,0.796656486095483,1518.0,-0.03041738000668379,1518.0,0.0
Conwaycity,0.9101357571860705,773.0,0.5276337528633664,773.0,0.0
HazelParkcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Waterburytown,0.8011135304175008,1500.0,-0.008499204032778328,1500.0,0.0
Westwoodborough,0.9761657728222588,238.0,0.8523461402013769,238.0,0.0
Caledoniatown,0.9902566088468675,87.0,0.92163991457134,87.0,0.0
Watertowntown,0.9330274290891554,605.0,0.6402069419227873,605.0,0.0
Aikencity,0.8237129371191418,1420.0,0.10263672758573107,1420.0,0.0
Saralandcity,0.4302326431003492,2065.0,-1.8323609308319109,2065.0,0.0
Walltownship,0.9785915739942421,202.0,0.864275376960945,202.0,0.0
Rocklincity,0.9455217664508774,519.0,0.7016496975217686,519.0,0.0
Albanycity,0.9220894039251215,695.0,0.586417582196661,695.0,0.0
Mentorcity,0.9788473060455056,196.0,0.8655329772217434,196.0,0.0
Millvillecity,0.6599129049699697,1826.0,-0.7028742051733182,1826.0,0.0
Tacomacity,0.33232014730166154,2119.0,-2.3138601392553935,2119.0,0.0
Hollistontown,0.9861027896713477,122.0,0.9012128931923804,122.0,0.0
Jonesborocity,0.798815595271149,1512.0,-0.019799640661947723,1512.0,0.0
Lauderhillcity,0.5811401265508321,1915.0,-1.090251016935086,1915.0,0.0
Hampdentownship,0.9444769183557159,528.0,0.6965115021705094,528.0,0.0
Minotcity,0.969856497786091,299.0,0.8213193451956923,299.0,0.0
Jaspercity,0.5368875217372243,1971.0,-1.3078697592071522,1971.0,0.0
WestDesMoinescity,0.9542093495637941,453.0,0.7443721749528739,453.0,0.0
Somervilleborough,0.9274305504815068,659.0,0.6126834619293249,659.0,0.0
Willmarcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Englewoodcity,0.7203350820534552,1710.0,-0.40573919498280386,1710.0,0.0
Edisontownship,0.9553272639593166,442.0,0.7498696846643617,442.0,0.0
SouthDaytonacity,0.838454063216963,1362.0,0.1751283997617226,1362.0,0.0
Paramusborough,0.8590149201385335,1273.0,0.2762394607298711,1273.0,0.0
Sudburytown,0.9171026289254868,731.0,0.5618943771111022,731.0,0.0
Lovelandcity,0.8717065365112302,992.0,0.33865236510146884,992.0,0.0
Brunswicktown,0.9975193991027458,35.5,0.9573557619779998,35.5,0.0
PresqueIslecity,0.9751720711373499,251.0,0.847459464902277,251.0,0.0
Chanhassencity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
SuisunCitycity,0.8670777863833642,1238.0,0.3158898003810272,1238.0,0.0
NorthProvidencetown,0.9196197629729216,716.0,0.5742727568209562,716.0,0.0
Carlisleborough,0.8791337259429205,954.0,0.37517666981864123,954.0,0.0
Bensalemtownship,0.8757288363461003,972.0,0.3584326206320178,972.0,0.0
Haywardcity,0.599406701641069,1896.0,-1.0004224268780952,1896.0,0.0
CedarFallscity,0.9607232102409725,385.0,0.7764050501671967,385.0,0.0
SouthPlainfieldborough,0.9160979672955238,737.0,0.5569538046579677,737.0,0.0
Wheelingvillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Nanticokecity,0.9531206616884159,460.0,0.7390183909854773,460.0,0.0
Hopkinscity,0.8998626353553214,849.5,0.47711415381531497,849.5,0.0
SouthRiverborough,0.908239686691704,786.0,0.5183095452154507,786.0,0.0
Marlborotownship,0.9467529336119594,510.0,0.7077041444916105,510.0,0.0
Poughkeepsiecity,0.6050985664391869,1894.0,-0.9724318382163365,1894.0,0.0
HainesCitycity,0.6122261840393973,1881.0,-0.9373807223760987,1881.0,0.0
SantaPaulacity,0.6924237553155732,1766.0,-0.5429972805898862,1766.0,0.0
Rentoncity,0.7899380397772938,1539.0,-0.06345633542964564,1539.0,0.0
Portsmouthtown,0.9568543496368604,425.0,0.7573793547931267,425.0,0.0
ElizabethCitycity,0.7051519048384504,1746.0,-0.4804047190381746,1746.0,0.0
Walthamcity,0.841460741476816,1344.0,0.18991418568510332,1344.0,0.0
Southingtontown,0.986124709561456,121.0,0.9013206875004487,121.0,0.0
Monroviacity,0.6646950943285936,1819.0,-0.6793570802963981,1819.0,0.0
WinterHavencity,0.4894565328579152,2015.0,-1.5411186761491351,2015.0,0.0
EastPointcity,0.4316099428621531,2063.0,-1.8255878551416138,2063.0,0.0
Beaumontcity,0.5508870248863819,1950.0,-1.2390251277874744,1950.0,0.0
Centervillecity,0.9612383276585171,382.0,0.7789382164068036,382.0,0.0
EastHartfordtown,0.8676002104309449,1233.0,0.31845889805665684,1233.0,0.0
Jaspercity,0.9178405985591324,729.0,0.5655234521494047,729.0,0.0
TintonFallsborough,0.9228675600239656,685.0,0.5902442801330889,685.0,0.0
FortPaynecity,0.9795012494337361,191.0,0.8687488407457836,191.0,0.0
Palestinecity,0.5827000920635383,1912.0,-1.082579655344219,1912.0,0.0
Noblesvillecity,0.7587131563180429,1624.0,-0.21700932727306557,1624.0,0.0
Dixoncity,0.8633879382151364,1255.0,0.2977444251895152,1255.0,0.0
Marysvillecity,0.5582484546477473,1942.0,-1.202824205994507,1942.0,0.0
WhiteBearLakecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Wadsworthcity,0.9798263944703423,187.0,0.8703477896487978,187.0,0.0
Milwaukeecity,0.6549443965454254,1833.0,-0.7273075816688196,1833.0,0.0
Kissimmeecity,0.5690659204161855,1927.0,-1.149627714962757,1927.0,0.0
Carthagecity,0.9588015665414796,405.0,0.7669550824932018,405.0,0.0
Artesiacity,0.9010280428460784,840.0,0.48284521786095025,840.0,0.0
ManhattanBeachcity,0.8834227177741082,930.0,0.39626842276402313,930.0,0.0
Tamaraccity,0.8807338779208252,944.0,0.3830456543076338,944.0,0.0
Muskegontownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Merrimacktown,0.9997552278937908,24.0,0.9683507814009753,24.0,0.0
RoyalPalmBeachvillage,0.9187539273136442,726.0,0.5700148816522542,726.0,0.0
Stauntoncity,0.9453025675497946,521.0,0.700571754441085,521.0,0.0
Rochestercity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Freeholdtownship,0.9768233695255074,230.0,0.8555799694434288,230.0,0.0
Clawsoncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Marinettecity,0.9635910625301397,353.0,0.7905081388061442,353.0,0.0
Fremontcity,0.8312862591515541,1384.0,0.13987966102335955,1384.0,0.0
Carytown,0.9488462831173006,498.0,0.7179985009121417,498.0,0.0
MountPleasantcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Fairviewborough,0.8944228492934487,878.0,0.4503631996963425,878.0,0.0
SouthBrunswicktownship,0.9562478993438644,433.0,0.754397045603234,433.0,0.0
Trentoncity,0.25339758296678405,2146.0,-2.7019735454556284,2146.0,0.0
PalmSpringscity,0.5456773976706463,1956.0,-1.264644241671728,1956.0,0.0
Galesburgcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Mantecacity,0.782470663880405,1562.0,-0.10017826304494364,1562.0,0.0
MenomoneeFallsvillage,0.9747921263754731,255.0,0.8455910302290915,255.0,0.0
Cloquetcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Vermillioncity,0.9800602066314974,184.5,0.8714975956015278,184.5,0.0
Fairfieldcity,0.29983852347620227,2127.0,-2.473593338094735,2127.0,0.0
Westporttown,0.9278470283935643,655.0,0.6147315537826249,655.0,0.0
Montclaircity,0.5303480878549195,1981.0,-1.340028394447555,1981.0,0.0
Vandaliacity,0.9663347021086933,337.0,0.8040003930327047,337.0,0.0
Fillmorecity,0.7528459323990588,1642.0,-0.24586227039937095,1642.0,0.0
Bentonvillecity,0.9651802545629904,347.0,0.7983232261411031,347.0,0.0
WestSpringfieldtown,0.7896238546857418,1541.0,-0.06500138717862529,1541.0,0.0
Washingtoncity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Antiochcity,0.7445638672531455,1660.0,-0.2865905531312108,1660.0,0.0
Bismarckcity,0.97749192617381,218.0,0.8588676958395146,218.0,0.0
Hopewelltownship,0.8453515219710365,1327.0,0.20904767536724256,1327.0,0.0
Miamisburgcity,0.9396655024769475,561.0,0.6728506515494979,561.0,0.0
Ozarkcity,0.45899519223743623,2043.0,-1.690916832928173,2043.0,0.0
WestJordancity,0.975029591851646,253.0,0.8467588018998318,253.0,0.0
Rahwaycity,0.8654082214201164,1245.0,0.30767946724981793,1245.0,0.0
RedBankborough,0.8402953339860588,1351.0,0.1841831216394672,1351.0,0.0
Morristownship,0.972559950899446,277.0,0.834613976524127,277.0,0.0
SanMateocity,0.8469261007438149,1318.0,0.2167908998301551,1318.0,0.0
Bedfordtownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Annistoncity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Leominstercity,0.858733614882144,1276.0,0.27485610044299347,1276.0,0.0
Easleycity,0.8002221215530972,1506.0,-0.012882839227559584,1506.0,0.0
GlenRockborough,0.9790957314667328,194.0,0.8667546460465182,194.0,0.0
Watertowntown,0.7374508629130071,1678.0,-0.3215698060994035,1678.0,0.0
Freeholdborough,0.7634588125264864,1610.0,-0.1936718595762597,1610.0,0.0
Daviscity,0.9574607999298562,419.0,0.7603616639830185,419.0,0.0
Darientown,0.9980235565752362,31.0,0.959835031063572,31.0,0.0
Crowleycity,0.6319796583419794,1865.0,-0.8402400850884688,1865.0,0.0
Lynwoodcity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Berkeleycity,0.41403019099530913,2074.0,-1.9120388902124617,2074.0,0.0
Cambridgecity,0.4547573468165013,2046.0,-1.7117570658213945,2046.0,0.0
Atlantacity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Blainecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Gilberttown,0.9194590171121275,717.0,0.5734822652284546,717.0,0.0
Burlingtontownship,0.8474156449562331,1316.0,0.21919830604368187,1316.0,0.0
NewBedfordcity,0.48452455758355123,2021.0,-1.5653723954645227,2021.0,0.0
Perkinstownship,0.9189438996945827,724.0,0.5709490989888469,724.0,0.0
Ontariocity,0.5838143531440428,1910.0,-1.0771001113507424,1910.0,0.0
Chandlercity,0.926210343265479,668.0,0.6066829121135184,668.0,0.0
Garfieldcity,0.903453844018062,821.0,0.4947744546205192,821.0,0.0
Pampacity,0.8337011003784833,1374.0,0.15175500062889316,1374.0,0.0
Maldencity,0.6838603849132703,1787.0,-0.5851089236086032,1787.0,0.0
Clearwatercity,0.5858565562391314,1909.0,-1.0670572749823708,1909.0,0.0
Carrolltoncity,0.7155967324750478,1723.0,-0.42904073124358694,1723.0,0.0
Bartlesvillecity,0.8254957548479489,1411.0,0.11140399797529277,1411.0,0.0
Deptfordtownship,0.8679070888924609,1229.0,0.3199680183696146,1229.0,0.0
Manchestertownship,0.9753730034633424,246.0,0.8484475793929034,246.0,0.0
Dyertown,0.9775576858441348,217.0,0.8591910787637195,217.0,0.0
SterlingHeightscity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
AllenParkcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Hamptontownship,0.9686874369803159,314.0,0.8155703154320452,314.0,0.0
Salemcity,0.8863088366383655,914.0,0.41046133999302703,914.0,0.0
Hazletoncity,0.9665064079145415,336.0,0.80484478177924,336.0,0.0
Akroncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Bayonnecity,0.829897999444696,1393.0,0.1330526881790279,1393.0,0.0
Lynncity,0.3634062047902266,2107.0,-2.1609898446964064,2107.0,0.0
Concordtown,0.9934678727477312,56.0,0.9374317807033589,56.0,0.0
Woodbridgetownship,0.8587482281422161,1275.0,0.27492796331503905,1275.0,0.0
Bellflowercity,0.3841424208326635,2099.0,-2.0590164292637105,2099.0,0.0
Clarktownship,0.9689687422367055,309.0,0.8169536757189227,309.0,0.0
Weslacocity,0.8299308792798585,1392.0,0.13321437964113075,1392.0,0.0
Streamwoodvillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
OakParkcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Aberdeentownship,0.8992927182125059,852.5,0.4743115018055361,852.5,0.0
Gatesvillecity,0.9600035071824172,392.0,0.7728658037189516,392.0,0.0
Sylacaugacity,0.7302940187926524,1692.0,-0.356764647683732,1692.0,0.0
Lexingtontown,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
Richlandcity,0.923437477166781,682.0,0.593046932142867,682.0,0.0
Rosevillecity,0.8104550569186478,1472.0,0.037439136922366306,1472.0,0.0
PicoRiveracity,0.5152270169952214,1998.0,-1.4143885012967319,1998.0,0.0
Plainvilletown,0.9764397714486123,235.0,0.8536935690522317,235.0,0.0
Moontownship,0.9822960354225423,163.0,0.8824926150245034,163.0,0.0
Laceycity,0.905390100977627,806.0,0.5042962851665598,806.0,0.0
Columbuscity,0.8436344639125541,1337.0,0.20060378790188493,1337.0,0.0
WhiteSettlementcity,0.8666649617863248,1239.0,0.313859674245739,1239.0,0.0
Framinghamtown,0.6506115649340211,1839.0,-0.7486149232303381,1839.0,0.0
Exetertown,0.984740103169616,135.0,0.8945116803741289,135.0,0.0
ElSegundocity,0.8493080621355817,1310.0,0.22850454797358666,1310.0,0.0
Nacogdochescity,0.756101036080139,1630.0,-0.22985481565121543,1630.0,0.0
Dentoncity,0.7540405664099604,1638.0,-0.23998748060964378,1638.0,0.0
Claremorecity,0.9309486928438864,626.0,0.6299844483743016,626.0,0.0
Odessacity,0.7161703029328812,1722.0,-0.4262201135157979,1722.0,0.0
Taylorcity,0.7386783767590711,1674.0,-0.31553332484757346,1674.0,0.0
Orangecity,0.8348518946091682,1371.0,0.15741420180248375,1371.0,0.0
Portsmouthcity,0.7659905598339932,1606.0,-0.18122161699436107,1606.0,0.0
OregonCitycity,0.838457716531981,1361.0,0.17514636547973356,1361.0,0.0
Washingtoncity,0.8225475296283847,1424.0,0.09690566354009496,1424.0,0.0
Campbellcity,0.8647067849366513,1248.0,0.30423004939162934,1248.0,0.0
Sedaliacity,0.795125747102921,1524.0,-0.037945015853460544,1524.0,0.0
Astoriacity,0.8986899212345282,856.0,0.4713471583336561,856.0,0.0
Woodburycity,0.8188174949949584,1440.0,0.07856266545045734,1440.0,0.0
Montereycity,0.6884526018909558,1778.0,-0.5625260160682758,1778.0,0.0
Orangeburgcity,0.35378702634770787,2111.0,-2.2082935802204178,2111.0,0.0
Beaconcity,0.7698594204381054,1598.0,-0.16219592162029015,1598.0,0.0
Auroracity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Norwoodcity,0.8291015767707618,1398.0,0.1291361616525434,1398.0,0.0
Medfordcity,0.7233454136283263,1703.0,-0.3909354433414113,1703.0,0.0
Bexleycity,0.9046448247139453,812.0,0.5006312786922347,812.0,0.0
Maderacity,0.558295947742982,1941.0,-1.2025906516603588,1941.0,0.0
Hibbingcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Nortontown,0.9398810480630123,559.0,0.6739106289121706,559.0,0.0
Fridleycity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Scarboroughtown,0.9674124300390172,321.0,0.8093002798460668,321.0,0.0
RanchoCucamongacity,0.8834702108693427,929.0,0.3965019770981707,929.0,0.0
MachesneyParkvillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Morristowncity,0.8674211979950607,1236.0,0.31757857787409877,1236.0,0.0
Adriancity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Dearborncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
OilCitycity,0.9677631482807498,320.0,0.811024988775161,320.0,0.0
Frasercity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Tallmadgecity,0.931916821323669,615.0,0.6347453636473223,615.0,0.0
Brownsvillecity,0.4516228025310166,2049.0,-1.7271716518751745,2049.0,0.0
Jacksonvillecity,0.3937615992751823,2092.0,-2.0117126937396987,2092.0,0.0
Springtownship,0.9851054346714208,133.0,0.8963082521752687,133.0,0.0
Greenfieldcity,0.9967923894141543,38.0,0.9537805840937311,38.0,0.0
Kellercity,0.8897831392205287,899.0,0.4275467378218671,899.0,0.0
Pascocity,0.6860341073490085,1785.0,-0.5744193213918212,1785.0,0.0
DalyCitycity,0.7960792623226314,1520.0,-0.03325596345248539,1520.0,0.0
Fitchburgcity,0.3865937952097733,2098.0,-2.0469614324780623,2098.0,0.0
Selmacity,0.5185588402916806,1996.0,-1.3980037664703369,1996.0,0.0
NorthAndovertown,0.9473739971650275,504.0,0.7107583165535478,504.0,0.0
Hueytowncity,0.8152482062223261,1451.0,0.06101015895332135,1451.0,0.0
LaVernecity,0.9123898525522058,761.0,0.5387186008763992,761.0,0.0
Tupelocity,0.8983136297876693,857.0,0.4694966893784817,857.0,0.0
ElkCitycity,0.9221770834855547,691.0,0.5868487594289349,691.0,0.0
Carteretborough,0.8388230480337857,1359.0,0.17694293728087337,1359.0,0.0
Lamesacity,0.7499196270696028,1649.0,-0.2602528105265013,1649.0,0.0
McKinneycity,0.5685361897385687,1929.0,-1.1522327440744098,1929.0,0.0
Columbiaborough,0.8181964314418904,1441.0,0.07550849338851998,1441.0,0.0
Perrytownship,0.9152284783212287,741.0,0.5526779637712557,741.0,0.0
Northamptontownship,0.9926970232789232,63.0,0.9336410142029536,63.0,0.0
BentonHarborcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Eufaulacity,0.7570362847247591,1628.0,-0.22525559184029761,1628.0,0.0
PortHuroncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Carlsbadcity,0.810224898072511,1473.0,0.03630729668764884,1473.0,0.0
Napacity,0.7844617205652409,1559.5,-0.09038694672873113,1559.5,0.0
Daltoncity,0.7903873975245136,1538.0,-0.06124655211424363,1538.0,0.0
Beloitcity,0.8823084566936037,935.0,0.39078887877054636,935.0,0.0
Frankfortcity,0.7709700282035918,1594.0,-0.15673434334482514,1594.0,0.0
Norwichtown,0.8093188759480352,1479.0,0.03185179862082206,1479.0,0.0
DiamondBarcity,0.8361305548654848,1369.0,0.16370220310647313,1369.0,0.0
Evanstoncity,0.9082104601715596,787.0,0.5181658194713596,787.0,0.0
JerseyCitycity,0.2708019757127617,2140.0,-2.6163848648493278,2140.0,0.0
Marshalltowncity,0.8620837047536933,1260.0,0.2913306638594458,1260.0,0.0
Maryvillecity,0.7869861612427116,1552.0,-0.07797263558285525,1552.0,0.0
WinterParkcity,0.6899796875684996,1774.0,-0.5550163459395112,1774.0,0.0
Conroecity,0.4948159459893907,2012.0,-1.5147629678264138,2012.0,0.0
Sheboygancity,0.9546696672560679,450.0,0.7466358554223097,450.0,0.0
Racinecity,0.7112931273837879,1729.0,-0.45020434706101436,1729.0,0.0
Springfieldcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Reddingcity,0.777063757653695,1580.0,-0.12676752570181246,1580.0,0.0
Templecity,0.5824589732723473,1913.0,-1.0837653927329711,1913.0,0.0
UpperGwyneddtownship,0.9872974236822493,111.0,0.9070876829821076,111.0,0.0
Jamestowncity,0.9605807309552687,386.0,0.7757043871647524,386.0,0.0
Doylestowntownship,0.901451827388172,835.5,0.484929241150273,835.5,0.0
Foxboroughtown,0.9352121114699478,589.0,0.6509504412936034,589.0,0.0
HighlandParkcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
DesPlainescity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Nicholasvillecity,0.8355167979424529,1370.0,0.16068396248055852,1370.0,0.0
FortLauderdalecity,0.4886235770338004,2016.0,-1.5452148598557338,2016.0,0.0
Jacksonvillecity,0.8396779237480089,1354.0,0.18114691529554083,1354.0,0.0
Brecksvillecity,0.9934057663924244,57.0,0.937126363497165,57.0,0.0
Peekskillcity,0.7296766085546024,1693.0,-0.3598008540276584,1693.0,0.0
Radcliffcity,0.873076529642998,986.0,0.34538950935574314,986.0,0.0
Wilbrahamtown,0.9319022080635968,617.0,0.6346735007752767,617.0,0.0
Schertzcity,0.9062120968566876,798.0,0.5083385717191243,798.0,0.0
Northglenncity,0.8873171515833467,907.0,0.4154198781641733,907.0,0.0
Lynnwoodcity,0.8738291125367157,980.0,0.34909044726609106,980.0,0.0
NorthRidgevillecity,0.9170587891452703,732.0,0.5616787884949657,732.0,0.0
Planocity,0.8969619032309918,864.0,0.4628493737142647,864.0,0.0
Kirklandcity,0.9271090587599187,662.0,0.6111024787443224,662.0,0.0
Saginawtownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
SouthMiamicity,0.36529496865455713,2106.0,-2.1517015684845138,2106.0,0.0
WallaWallacity,0.677909134748871,1798.0,-0.6143750782491707,1798.0,0.0
MountProspectvillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
BalchSpringscity,0.2742251318846722,2138.0,-2.5995509870726474,2138.0,0.0
Kingsportcity,0.799436658824217,1508.0,-0.016745468600010357,1508.0,0.0
Windsortown,0.9777403515950371,214.0,0.8600893646642894,214.0,0.0
Marshfieldtown,0.9424968216159342,542.0,0.6867740830083314,542.0,0.0
Sanfordcity,0.48163843871929385,2023.0,-1.579565312693527,2023.0,0.0
Rosenbergcity,0.5698002367348131,1926.0,-1.146016605642466,1926.0,0.0
Camarillocity,0.9092406950066488,780.0,0.5232321519505734,780.0,0.0
Chicocity,0.8438244362934926,1336.0,0.2015380052384776,1336.0,0.0
Vernontownship,0.9658488112112931,341.5,0.8016109525371888,341.5,0.0
RockyMountcity,0.5420752290628517,1961.0,-1.2823584396309666,1961.0,0.0
Jenningscity,0.5677178471745261,1932.0,-1.156257064908963,1932.0,0.0
Sanduskycity,0.9018244655200128,832.0,0.4867617443874356,832.0,0.0
Binghamtoncity,0.9041443205564729,814.0,0.4981699753246733,814.0,0.0
Ashlandcity,0.8199354093904808,1434.0,0.0840601751619451,1434.0,0.0
Hazlettownship,0.9824896611184988,160.0,0.883444798079107,160.0,0.0
MidwestCitycity,0.8204980199032601,1430.0,0.08682689573570035,1430.0,0.0
PhenixCitycity,0.7095906825853779,1733.0,-0.45857637165432563,1733.0,0.0
WestMifflinborough,0.8362803407812247,1368.0,0.16443879754494017,1368.0,0.0
Johnstowncity,0.7542378454209349,1637.0,-0.23901733183702836,1637.0,0.0
Gainesvillecity,0.9066358813987813,796.0,0.5104225950084471,796.0,0.0
PortAngelescity,0.9204819453171806,709.0,0.5785126662716455,709.0,0.0
Modestocity,0.7106903304058101,1730.0,-0.4531686905328952,1730.0,0.0
Shivelycity,0.7767934123423593,1581.0,-0.12809698883465634,1581.0,0.0
Plainstownship,0.9425297014510967,541.0,0.6869357744704343,541.0,0.0
Galvestoncity,0.3661206178486358,2105.0,-2.1476413162139374,2105.0,0.0
Flinttownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Saratogacity,0.9446011310663294,524.0,0.6971223365828964,524.0,0.0
Berkleycity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
VentnorCitycity,0.8933889611433413,881.0,0.4452789014991169,881.0,0.0
Vacavillecity,0.8493884350659787,1309.0,0.22889979376983707,1309.0,0.0
Amescity,0.9743281553681811,260.0,0.843309384041644,260.0,0.0
SouthSaltLakecity,0.7877168242463211,1547.0,-0.07437949198057561,1547.0,0.0
