communityname,DemographicsScore,IncomeScore,HousingScore,CrimeScore,CRI_EqualWeights,CRI_PCAWeights,CRI_StakeholderWeights
Duluthcity,0.27331609457620065,0.25365028682344687,0.7868801852692467,0.8868263872983264,0.5501682384918052,0.3279542079929049,0.5541822582056215
Shelbycity,0.23608750396783637,0.21779947869290067,0.6054566561880185,0.6647614727858344,0.43102627790864745,0.27378702557395757,0.4330771174747915
Coronacity,0.35699188008395366,0.41137956372055384,0.835923775584154,0.7722392721543341,0.5941336228857489,0.42287513598009596,0.5936687818960878
Beverlycity,0.27460317245194704,0.38488328301803076,0.8340725361697802,0.9576094533525299,0.612792111248072,0.37153374933143535,0.6244829626355136
CoralSpringscity,0.3027621635893339,0.426615888225618,0.8454325649813517,0.9423275323514468,0.6292845372869376,0.40071683029907035,0.6403219718872566
NorthBranfordtown,0.22567258876144258,0.47939146685553413,0.9402316147606524,0.988828614409868,0.6585310711968743,0.3773052899021061,0.6736468650840396
Geneseetownship,0.276201314094677,0.2929537847222017,0.7558688255351009,0.8557780155055368,0.5452004849643791,0.337300630161219,0.551033567994277
SanBrunocity,0.3344816897005046,0.41058586142265785,0.850479255914216,0.8888385846705544,0.6210963479269832,0.4140824694469994,0.6268195229509077
Valdostacity,0.24295566527748655,0.2292593177186659,0.6614625472546084,0.7509386370172421,0.4711540418170007,0.28841202453972403,0.47494302892719137
OklahomaCitycity,0.3558655588929646,0.27899609192978153,0.6812810695497448,0.5565830567369183,0.4681814442773523,0.3659135915763415,0.4581030702885518
PortLavacacity,0.16969668270435473,0.24799170152492217,0.7233279483294782,0.8250602992878958,0.4915191579616628,0.2562646525580774,0.5005205264506121
Alicecity,0.21809229974110336,0.19570475020864678,0.7318029599140308,0.8114662573598874,0.48926656680591707,0.27127990149894154,0.4921303542015871
Sterlingcity,0.054475696307235255,0.24104221908578172,0.7609695393777306,0.9585069199669686,0.503748593684429,0.19157458994359836,0.5229537888528183
Coronadocity,0.32280863984606145,0.4558450891490302,0.7934297008067903,0.7976051012965047,0.5924221327745967,0.41216570161168886,0.5992827252642309
Bremertoncity,0.3142758062001995,0.24321469370544896,0.7316085717652431,0.8918275989463766,0.5452316676543171,0.34598642836090715,0.5496895633886363
RapidCitycity,0.2796052896992515,0.28246451196260297,0.786187974730871,0.9122227618602867,0.565120134563253,0.34068948889072737,0.5715648350328913
LaPalmacity,0.31654960045342023,0.50160259435104,0.9057332811958572,0.7802524433876985,0.626034479847004,0.4290640705916003,0.6290130876514771
Glenviewvillage,0.2766912059560858,0.5409856159129727,0.9443442141863225,0.9551376204859109,0.679289664135323,0.42479784301589607,0.6930440549481467
Dinubacity,0.17746685490134737,0.19372255581801456,0.7866549268218127,0.8962182417608061,0.5135156448254952,0.2530563595369475,0.5198065956182782
TempleTerracecity,0.3164935641777459,0.3837225145464693,0.8176616030497424,0.8622924502654893,0.5950425330098618,0.39218884444674135,0.6006355228890852
Bendcity,0.032651404563243294,0.28869106688151197,0.7644383528330972,0.885127129340368,0.4927269884045551,0.18933834201429933,0.5115634103458321
Bernardstownship,0.2584357492715869,0.6184624605845958,0.9390229192811461,0.9944857016330301,0.7026017076925897,0.4363421125469856,0.7233761823758343
Pocatellocity,0.28393887213818403,0.2780795145459495,0.8037913651965235,0.9269541923749627,0.5731909860639048,0.34394515352477306,0.5790561595432151
Clearlakecity,0.06218800382170463,0.16113538746475456,0.564333373440736,0.6609947891582313,0.3621628884713566,0.14868404320378478,0.3719433284393839
Gulfportcity,0.41277600662501807,0.2362281564242394,0.6639343195696403,0.8676296259000569,0.5451420271297387,0.39810200048530237,0.5464993999362207
Fremontcity,0.08850164370097444,0.26580203047473133,0.7417742022697219,0.9016556902226825,0.4994333916670275,0.215823541316715,0.5162924854033635
Midlandcity,0.03830458149738396,0.3827464236724191,0.8748465361654121,0.9488912979038386,0.5611972098097635,0.22970114582784423,0.5821215400054365
Laurelcity,0.26391882782059345,0.18226509181779826,0.6050492250049601,0.7639893900388903,0.45380563367056054,0.2842074019913889,0.4576699551221173
MountVernoncity,0.5588339119574774,0.3379564529450349,0.6965381244184481,0.5863953311372895,0.5449309551145625,0.5083238496270234,0.5283799424998824
Raytowncity,0.2874286853754775,0.34343573722851556,0.8543247600315771,0.840270279516528,0.5813648655380246,0.3651965256119481,0.583462494104924
Natchitochescity,0.274855527188888,0.14425814634468065,0.5791031050377147,0.8546258107429421,0.4632106473285563,0.2814081688628294,0.47045691357160735
Lebanoncity,0.04250149963958799,0.30423026288301314,0.8051380582835217,0.9363934913538744,0.5220658280399993,0.2045538355651312,0.5417150378556882
Pariscity,0.13761142839915488,0.20645589166264605,0.6565123990078643,0.6775695381170848,0.4195373142966875,0.2148980111271292,0.4240323944153231
Hawthorneborough,0.2765867232824872,0.42705052925756015,0.9117899073057248,0.9832768525722887,0.6496760031045152,0.39132690908010914,0.6607735406665971
DeSotocity,0.3834887884290985,0.44125917753055977,0.8461499196446329,0.90218107802992,0.6432697409085528,0.45268008509620655,0.6489598182828902
SunPrairiecity,0.031415938840720053,0.36979134524251045,0.8534595786108767,0.9476394595433237,0.5505765805593577,0.22021178285719306,0.5722043449260696
Hendersonvillecity,0.281301794407177,0.3900898357107857,0.8558223557193667,0.9633397032534653,0.6226384222726987,0.37891929681218683,0.633453691714584
BoyntonBeachcity,0.3832311138305407,0.31346286275751833,0.7002896034840252,0.7215034145821767,0.5296217486635653,0.3994118044018412,0.5271940266648217
Raritantownship,0.034369360280699486,0.5591151104028005,0.9338960566751551,0.9921464505825164,0.6298817444852929,0.28268497683966537,0.659031551686766
TraverseCitycity,0.028414168166035616,0.3044078349809673,0.8134769202175589,0.9535568134303868,0.5249639341987371,0.1972444957991791,0.5457676122001252
Rockwallcity,0.2975537587652578,0.42934352428943184,0.8381272210009242,0.8908540405322275,0.6139696361469603,0.39596714542757455,0.6231954653997342
Meridiancity,0.2509394402859448,0.19736124634884553,0.6341996429743401,0.8121222990612307,0.4736556571675902,0.2844025497009268,0.4798728802750798
NewPortRicheycity,0.27510230406638503,0.23334448864843718,0.6949658168769567,0.893544941718335,0.5242393878275284,0.3166338930144149,0.5320804532987
LowerAllentownship,0.2820967877513396,0.3862347499058109,0.8784354857262557,0.9888490585716827,0.6339040204887723,0.3809199152009928,0.6446315972387671
Willingborotownship,0.5578941664233009,0.4449312992300597,0.8302995250070244,0.858726830883005,0.6729629553858475,0.5572952972047049,0.6687361773199845
RidgefieldParkvillage,0.30159848237176595,0.4119442861894159,0.8866989798959682,0.9662286667969949,0.6416176038135363,0.3998484518163754,0.6511113783494702
Emmetttownship,0.19870621838363348,0.3024987670343367,0.8399291683739785,0.719581342288051,0.51517887402,0.2943751263023313,0.5143511101482388
Hinghamtown,0.2603984280803393,0.5394262212900224,0.9303787928614115,0.9835573834347358,0.6784402064166273,0.4143612282405498,0.6950505256057776
ElDoradocity,0.2127217724862908,0.2155922418124596,0.6667337606577421,0.8180961749315774,0.47828598747201745,0.2688865453155108,0.4859976316520177
Westbrookcity,0.2713257010242329,0.31526520829561633,0.8055081255427581,0.9290144780761448,0.5802783782346881,0.34687767027515604,0.5886506712249265
Newburghcity,0.4980001392152224,0.22373552701063093,0.5078753797383814,0.5874853641111313,0.45427410251884154,0.4250122815453541,0.4445413711272494
Butlertownship,0.028298554433759976,0.3312295191268092,0.8905840965539109,0.9889210581339012,0.5597583070620953,0.21174935431459427,0.5798217033757473
Lindencity,0.38327865428597974,0.36006812559850715,0.834014014548015,0.7804904380321344,0.589462808116159,0.42466192142289766,0.5856261028559915
Kalamazoocity,0.36693006044195164,0.23304604752716193,0.650974222817984,0.7174409956577098,0.4920978316112019,0.3630747063945902,0.48872696960744866
ForestParkcity,0.3689295656985749,0.2866011649211767,0.7267962013068854,0.500842341920575,0.47079231846180297,0.3775144025048546,0.4553782054536176
Viennatown,0.2976686578744868,0.5563573657521649,0.9075827985993609,0.9216769091588068,0.6708214328462048,0.43794710655068547,0.684460573768061
Westfieldtown,0.29495748006346006,0.594784703342677,0.9521465321859355,0.9614891865568536,0.7008444755372315,0.4518142427873896,0.7163029694197383
GrandTerracecity,0.334547499704518,0.428417860486244,0.8529476541801869,0.8544061454397888,0.6175797899526844,0.418110004291872,0.6223462325547509
Carsoncity,0.46663922130100793,0.40657674580570236,0.8435095556213299,0.635729508517282,0.5881137578113306,0.4841905679715008,0.5747216316813629
Berkeleytownship,0.24856058392890087,0.27636540182884944,0.872845073048184,0.9671840854964573,0.5912387860755979,0.3285233948800831,0.597345977593009
Auburncity,0.06414933093489583,0.2451888318378761,0.7285243989013547,0.9389483029253267,0.49420271614986333,0.19549872985548256,0.513775886396211
Hilliardcity,0.27338233778701876,0.37500565919177137,0.8591188059169851,0.8932950771228707,0.6002004700046615,0.3676842303690471,0.6069904496351934
Davietown,0.3120661173380913,0.37527905979903003,0.7934583995392236,0.8766632222373935,0.5893666997284346,0.3857928319905547,0.59668758798639
Greenfieldtown,0.032644151254214465,0.27498354832583777,0.7523094144383164,0.8439190125214677,0.4759640316349591,0.18314537355883012,0.49266148139269783
Weirtoncity,0.2888076037129357,0.3030740329869521,0.8404629393391437,0.9326847344836033,0.5912573276306587,0.35688828951804685,0.5965817388515826
Lenoircity,0.10482173010901585,0.24299436207265585,0.699522634931974,0.7747152237330296,0.4555134877116688,0.21177697382907273,0.4661817487499036
Independencecity,0.2709414668658909,0.36539813345931427,0.8556208764738853,0.9868447483094508,0.6197013062771353,0.36648785102652376,0.6309853331985847
Lomitacity,0.3305447453482597,0.3573934824503151,0.7818414986003911,0.7932996000968258,0.5657698316239479,0.38827106872789646,0.5676851735538725
Milfordtown,0.281012985170571,0.4282176152300841,0.8802405435223551,0.8948725566937282,0.6210859251541846,0.3888959321870308,0.6291777573157289
Kokomocity,0.31590180977639054,0.27707305728413406,0.7117818024004966,0.9181197768679503,0.5557191115822429,0.3558765106241948,0.5640945726810027
WestMonroecity,0.3562090289219431,0.21818018322380053,0.6938156191344386,0.7894599149016508,0.5144161865454583,0.3581166048413574,0.5122969590489117
RedWingcity,0.028691631279906663,0.29966989439166575,0.8412849390634803,0.8557941633658356,0.5063601570252221,0.19479588130900694,0.5206345313959277
RedondoBeachcity,0.30460608793035177,0.48275563479642125,0.7932150200609711,0.8065938616806032,0.5967926511170869,0.4089072898728313,0.6063690705413719
Leesburgcity,0.16648021371041244,0.2299965659354109,0.620421734326073,0.6965138822773214,0.4283530990623044,0.23701547902097583,0.4353335240711168
Sanfordtown,0.027890839841468236,0.29462017596491336,0.7987630623588862,0.9872237478288838,0.5271244564985379,0.1942390140724402,0.54988395757821
Mariettacity,0.03298180011711846,0.23256013158833705,0.7482432489924266,0.9340629261555512,0.4869620267133583,0.1742870753547663,0.5062319271450755
LakeOswegocity,0.2742450742536244,0.48720567493869005,0.8748424162966255,0.9224243155167104,0.6396793702514125,0.40184608107591857,0.6527064952466701
Renocity,0.3095095012564605,0.3084968803047985,0.7387534626958356,0.7641370243845468,0.5302242171604103,0.3574794631181579,0.5314427641972628
Johnstontown,0.23953948361462976,0.3381547671976104,0.8790959176497815,0.928009303669552,0.5961998680328934,0.33944992218831016,0.6035763015130309
GlendaleHeightsvillage,0.29557128159583734,0.4224268234186337,0.893137891949011,0.9504080035106671,0.6403860001185373,0.3990498672884537,0.6495922827877599
Rockfordcity,0.351849258445746,0.294763160976956,0.7214861752426136,0.6981898650610581,0.5165721149315934,0.3758406418154643,0.5125529945490762
LaPuentecity,0.47365698412037505,0.311461268024361,0.8074555890115077,0.6078039497041043,0.5500944477150871,0.4581220764748002,0.5320020799449161
WalnutCreekcity,0.284444149960362,0.4420496876574003,0.8474629733043118,0.8984060808181833,0.6180907229350643,0.39250561237081516,0.6285181551956098
Wausaucity,0.2687748621917234,0.2808408745804152,0.843283480311428,0.96631049271068,0.5898024274485616,0.33983061569025874,0.5965570786879588
UpperDarbytownship,0.28380001054509546,0.3376276447539486,0.8758972690391194,0.9151863138997587,0.6031278095594805,0.3655903498269427,0.6077836435129551
Louisvillecity,0.04375029965254854,0.42668976629877337,0.8924946227577495,0.9635487323834628,0.5816208552731336,0.2471757038998122,0.6043205340867305
Napervillecity,0.28247133943853403,0.5564097496632888,0.9331104663925675,0.9335751344659948,0.6763916724900962,0.43104369794607894,0.6901118264050055
Hollistercity,0.17068957303315196,0.31985424717458055,0.8237252660841361,0.7554561817699958,0.5174313170154661,0.2821821259505946,0.5214760965068306
SaddleBrooktownship,0.2814016907937695,0.4371793370894426,0.9113124094900101,0.9371282459115411,0.6417554208211909,0.3954610855070882,0.6508350949570509
Newportcity,0.314513854577996,0.3100453768626117,0.7048860943491496,0.6335056878092948,0.490737753399763,0.3538663923361779,0.4869453091870011
Quincycity,0.27487810154743014,0.35634876699410956,0.8233729433591965,0.8645338122675217,0.5797834060420645,0.35966616515894595,0.5859149827598147
Eagancity,0.28275267489178885,0.45164785965306975,0.8762492466731391,0.9242841504275925,0.6337334829113975,0.3972398294956141,0.6445799873371842
MapleGrovecity,0.27389834539752,0.48164081647770046,0.9312291356222452,0.9510932184942862,0.6594653789979379,0.40533638857190457,0.670845706695549
RockHillcity,0.4574744772242312,0.282070013466595,0.6878797690990307,0.7106778972036525,0.5345255392483774,0.43455053281516415,0.5268952224657266
Arvadacity,0.28989499311165823,0.39069045121679935,0.8227767932644213,0.9259593461264704,0.6073303959298373,0.38052734801069416,0.6175292964781969
Monroecity,0.026671389786650995,0.2982862719059449,0.8433965732485258,0.9287363157166878,0.5242726376644524,0.1958689207111284,0.5421203688938252
YubaCitycity,0.3242066912112662,0.23623817425483287,0.7144038570238754,0.8217183800487786,0.5241417756346882,0.3463489647329997,0.5251090759381117
Pawtucketcity,0.2996226977107628,0.28217320710132676,0.7640354662244363,0.8118924400010709,0.5394309527593992,0.3476489948698459,0.5409513269177592
Wichitacity,0.3359885773866512,0.2999526457479275,0.7596882721389377,0.6936126097632916,0.522310526259202,0.3703590419388817,0.5172049465584836
Denvilletownship,0.21828946444711084,0.5414838188040646,0.92527321316375,0.9812610755329215,0.6665768929869618,0.38880783575902333,0.6855360038232681
Lancastercity,0.029354499376458593,0.2509280644033263,0.7842809674761443,0.954166894781978,0.5046826065094768,0.1806466212547061,0.5242555811261118
Perriscity,0.17954603971575514,0.2766537276390114,0.7521638357112452,0.4163356151194282,0.40617480454635996,0.25829009303377026,0.39423877791293194
SaltLakeCitycity,0.3006549612860012,0.25875763560353804,0.7356145968226356,0.7280078415369329,0.5057587588122769,0.33665567468649293,0.5032835547638687
BlueSpringscity,0.28367558290505146,0.39943570103351583,0.8625972512083849,0.92631805558973,0.6180066476841706,0.38221177053552785,0.626980693809661
Americuscity,0.2877709934736117,0.1796473510831458,0.5788082291247779,0.8965253731972784,0.4856879867197035,0.300627030903489,0.49616766180380517
Bessemercity,0.554349431783819,0.18143368565313278,0.6341224499265636,0.3009545350025109,0.4177150255915066,0.4471065643057315,0.38241084253876967
OakRidgecity,0.06702496804291477,0.33574651492309193,0.8033268036792657,0.886709709024163,0.5232019989173589,0.22646820570769083,0.5408072215286126
