communityname,DemographicsScore,IncomeScore,HousingScore,CrimeScore
GrandChutetown,0.2149352816002365,0.402142244479029,0.918091363438411,0.9787776148878367
Dumontborough,0.28570894663124957,0.4627439467990664,0.9426346953100612,0.9926930081767369
Novicity,0.2737487120844043,0.45607849910304915,0.8847516077849126,0.9217660337377089
Xeniacity,0.0945216580503572,0.2667050078202614,0.7807943735769889,0.8836338954794553
SouthPortlandcity,0.27089592788011035,0.3339151849936535,0.8317953419646439,0.9371042972856951
Troycity,0.04878027456987706,0.31242495666708286,0.812008699352776,0.8868231837700877
Melrosecity,0.27217199244816676,0.4243860895449463,0.9119184682585842,0.9762271071644237
Berlintown,0.2228390718329048,0.4666380926380508,0.938759483937024,0.9715496128434735
Fergusoncity,0.394244018375287,0.3166450170198143,0.7732987465582662,0.8071254364467795
Paradisetown,0.035105439799305915,0.25014936777611463,0.7955998481509066,0.946497098229826
Greenvillecity,0.4437991499585056,0.26212636832361197,0.6250506080291574,0.6318767219374624
Pullmancity,0.040697477327694145,0.22238049720468617,0.8404041133373104,0.9514173873106875
Dickinsoncity,0.027457577293960894,0.2526944886700799,0.8359955962650873,0.9988007046753117
Nilescity,0.3348310217139113,0.2576856649750058,0.7170722491834309,0.8760027896221508
AgouraHillscity,0.2887300100945341,0.6221940923646682,0.906489480020969,0.9315448244946695
Greenvillecity,0.140317764883705,0.2722181001373534,0.7159687443614537,0.6657165754535449
Burlingamecity,0.29746256439312124,0.42169010062022433,0.8520891048646938,0.8647227009961023
Middletoncity,0.27602028253493327,0.36297170351668573,0.8338875356486083,0.9756069863227971
Branfordtown,0.27044589422465637,0.4278669419091754,0.8512272946246041,0.959899105562164
Haddontownship,0.27399815033431596,0.374846935164855,0.876145595391122,0.8315958536443468
Burkburnettcity,0.04721498431433922,0.2849544898533837,0.8148552901196877,0.8460647047753341
Harrisburgcity,0.5365816060457755,0.2028316255207331,0.49025910040983556,0.4566679365034419
Roycity,0.2859873969918608,0.36569942238223685,0.8914779753061006,0.9604851726856777
Buffalocity,0.4309489634576231,0.1839248726679875,0.5714790917208539,0.28416945496798174
Albanycity,0.5411218335271636,0.2148584620572227,0.6033720209633987,0.6216980857001136
Lancastercity,0.4357043017382169,0.330943302163015,0.7604854215194864,0.7240680074741254
CapeCoralcity,0.27662458537037166,0.33695445055220097,0.8160857315672287,0.9402796619431265
Lodiborough,0.30358044840851894,0.3469768601033395,0.8281525941208794,0.9195998567948535
Detroitcity,0.647961110976181,0.1514036992832963,0.4738927852284093,0.2373220681395158
Sarasotacity,0.359560097036268,0.2805623588046142,0.623716892093029,0.6090523184298495
BrooklynParkcity,0.29453584715805436,0.38884678330550415,0.8366099012860229,0.8613457114245647
Dothancity,0.40421223482596047,0.27739766466770727,0.7338357757182896,0.7778501012549923
Visaliacity,0.33796105869467735,0.2851044192170286,0.7990656662781033,0.8203985821840705
Highlandtown,0.2787529468240771,0.3985881374043198,0.9272794325286751,0.9006848286684027
DelrayBeachcity,0.4107061159730483,0.3257080337147339,0.6579224351039279,0.6748750646479098
Oxfordtown,0.1929866895216316,0.3632773698624659,0.8764927022555696,0.9208377295171565
Andrewscity,0.12435324355041846,0.2826105125283012,0.8086054549791079,0.981483690102184
Seguincity,0.211453387429015,0.21219885957807455,0.6761057193158113,0.8549300381974626
UniversalCitycity,0.3382936248714561,0.3691567375054041,0.8217869115646872,0.9329126984092014
SierraVistacity,0.11556223122894722,0.31689453566443754,0.8100161456677147,0.934980586176476
MyrtleBeachcity,0.3411355367441304,0.2868382833876823,0.700654359833651,0.7178429525586357
Hawthornecity,0.48386013687681656,0.31026834044022694,0.6979695989276141,0.2550365476273196
Savannahcity,0.5244314628380791,0.23343438186887494,0.5952482106951753,0.6218643539257778
Pennsvilletownship,0.26140745681091593,0.3834913833117282,0.8589404788490145,0.9343365157327859
Melvindalecity,0.2956672281706298,0.2759192464657159,0.7466706283125987,0.8005699219849391
EdenPrairiecity,0.27500737103952344,0.4950508290324983,0.8883072206286129,0.9305201208211216
Greenvillecity,0.43806470680284565,0.2435329563747195,0.6929113966265266,0.6554911570901848
KeyWestcity,0.11859936814456926,0.30837459576763837,0.7567572250860258,0.6150773375583007
SanJacintocity,0.35913430465406926,0.2195626710837825,0.7307244782494122,0.8797067435525813
Greenwichtown,0.25575171773085914,0.5793806538086355,0.8987474977003178,0.9558554096925458
Sacramentocity,0.38267171500692665,0.2699152197941286,0.7015234459373072,0.47241260588286793
Lakelandcity,0.37558644819210635,0.2724645935373609,0.679610908588692,0.5681398696177496
Scrantoncity,0.27696799149392226,0.23914387806945736,0.7893940908799771,0.8926485324384552
Centertownship,0.2688894799192902,0.3625505614214166,0.9225874556572395,0.9910301784923481
Joplincity,0.2810756888570502,0.2256176299356288,0.7440797573824802,0.7960470315710728
Sparkscity,0.3009143236237985,0.3442398434835353,0.7881976187848331,0.8724973363643018
Colliervilletown,0.08226928785033367,0.4536911052225482,0.8972536907637841,0.951537203972691
CityofOrangetownship,0.640033845426051,0.27193067030956725,0.6116284247051066,0.27536073808467504
SouthGatecity,0.4810607914900994,0.26955269758166356,0.8007072569355389,0.5822111665818069
FortWorthcity,0.42512541892586975,0.28393463503862293,0.6738579732888285,0.4403980525786744
Slidellcity,0.32790430175600344,0.35216414205342506,0.8153508821246949,0.8288792169050025
Scottsborocity,0.05538841557545713,0.2680863416891874,0.8005270438488346,0.923112134610689
Yanktoncity,0.030598570406246688,0.26231743726942847,0.8333500543699583,0.9500880201597628
Miramarcity,0.3889067776810236,0.3660114262759248,0.8226055323517092,0.7503338014815748
Oceantownship,0.29947568468358116,0.4502864770946384,0.8796954902003253,0.920162447238864
Harvardtown,0.10039864840403945,0.458710941293622,0.9201012689783293,1.0
Okmulgeecity,0.1471512493271268,0.16740599061556188,0.6088480630228098,0.736817948422659
NewportBeachcity,0.2794421076319206,0.5461223531551286,0.8209090889552797,0.8412943554336565
Martinezcity,0.30563401259407963,0.43613512509688557,0.8205271422588897,0.9180405163384493
Prattvillecity,0.33855274337363783,0.33431148687827267,0.8362340168002109,0.8633820847508565
Montclairtownship,0.4291399594516437,0.4838973069428087,0.8185471769458561,0.8280907748271212
Hollandcity,0.31250684630239395,0.31381737737015003,0.8304352074463895,0.9150694094929416
UpperArlingtoncity,0.2705622029808257,0.5009485800127551,0.9265910230248642,0.955030859967091
Hopkinsvillecity,0.1709158028923454,0.22853296107487067,0.6934498083137198,0.7790151706177412
Glendoracity,0.3122333926665384,0.43691787658424963,0.8803103081478748,0.9222991349784082
GreenRivercity,0.05710323927188693,0.39423805901704956,0.8653465512421717,0.940925316866991
Sumptertownship,0.09831662168882754,0.34937239631788486,0.8299202490280702,0.8886935111685399
Bellinghamtown,0.15975539297180644,0.4296556254387297,0.9032925037711301,0.8143075388393314
FortDodgecity,0.04566084300442317,0.25964087054937907,0.7723059159745623,0.8620824427789028
MountOlivetownship,0.25385799808221265,0.4466100187353783,0.8888852114668957,0.9374989051006322
Hanoverborough,0.028575016173658905,0.28663851544139135,0.8170260316129991,0.8355047900382495
Nicevillecity,0.2983931674172072,0.33301460293572077,0.8470195143618979,0.9724257347601686
Westlakecity,0.2728455993501493,0.461270074735856,0.9252535390315274,0.9756841795973259
Palatkacity,0.2597712801998471,0.13650050609950304,0.5380983966128062,0.5073173826716518
Glendalecity,0.2951015442028222,0.4060755242884762,0.88136211869546,0.8378080394591673
Massilloncity,0.3183697090726344,0.25557077000900785,0.7802480363437176,0.9086443611829451
Wenatcheecity,0.04773850087361979,0.2456311235712618,0.7577621740670006,0.8932819377652987
Roxburytownship,0.2517138983299791,0.5272426075048859,0.9433239298777029,0.9655902082139712
Artesiacity,0.37790142434102786,0.3403078911625453,0.8492246464261375,0.5449227454086057
Cudahycity,0.2758326788510318,0.32112166308103984,0.8365742549557371,0.9351578598861682
Urbanacity,0.06245549159844147,0.2828625467464758,0.7853657102806468,0.9413162779956636
Burlingtoncity,0.38041745008331507,0.2952109944304908,0.7682937385038245,0.8389095741175376
Hendersoncity,0.2986434259133893,0.38705738660268707,0.8070699901171093,0.8994264988052181
Champlincity,0.27161753128897265,0.42783364686060943,0.92331790872473,0.9368517651440078
Highlandcity,0.37983202530624716,0.29931833567587646,0.7209813504635956,0.7186046441816198
Hyattsvillecity,0.445141894248306,0.3444024747531316,0.7536875721191458,0.7682441858615432
SouthBendcity,0.3792354225201807,0.26339010613456515,0.7143591302178369,0.6356562893284637
Stuartcity,0.3520281426782384,0.29008304214345354,0.676982347529913,0.7288111530722846
LighthousePointcity,0.2743226979273296,0.40803005305051915,0.8322777274614928,0.9580250013203067
Southgatecity,0.2802605894809487,0.3723156153689611,0.8859051270423796,0.8383523365704778
Orangetown,0.2743941675793289,0.5607354093176056,0.9626697727211156,0.9022528085520455
Moorestowntownship,0.27170301300042976,0.5091467823865733,0.8884530189051153,0.9373237517190178
Rialtocity,0.4489802831554703,0.3390727336957339,0.7871916774790861,0.6382532923800543
Gastoniacity,0.39176426084851335,0.2769964592752452,0.7314963706906189,0.5581529278759061
Irvingtontownship,0.6389017151475551,0.2990653734592147,0.6210011784689522,0.28573205333667273
Hobokencity,0.36947007253973313,0.3378976467772812,0.6671792261550452,0.708558595776075
Harlingencity,0.45402797521820787,0.21243916382162456,0.7136378493284753,0.8011821191105302
ColonialHeightscity,0.2740747295017852,0.36098616059917826,0.8536327612695331,0.9434035191671766
Oneidacity,0.029895265325558334,0.27955441232256684,0.7913094762679499,0.9608242298767379
Charlottesvilledistrict,0.3092792263343378,0.37909743022829845,0.7817074028095418,0.8491520146456802
Clarksvilletown,0.28780664648284077,0.28749200393063734,0.7810555889065004,0.8489796550899259
Clintontown,0.05415050329963376,0.3434880402246046,0.8049643615519043,0.9152402817768793
Chesterfieldcity,0.2813732470524103,0.5980722988493411,0.9373607048463259,0.9682655371781113
Sayrevilleborough,0.2936320062738009,0.44422234591769383,0.896475042429166,0.9293885488784706
Genevacity,0.07852275494948752,0.2601976218816018,0.7217890868831438,0.9220426093685586
RoanokeRapidscity,0.11204080423813295,0.24246080929479571,0.7361289752196006,0.9006852889211254
Dumascity,0.09710809824231283,0.31676913325368705,0.8246270681267428,0.9742514357528022
Winchestertown,0.27443786567856193,0.5861162559787585,0.9274394088778892,0.9841006024094191
WisconsinRapidscity,0.027480188232157452,0.27772415356922076,0.8173831190962706,0.9370930921463507
Longviewcity,0.2754523420549785,0.26338850843856204,0.7592765441045749,0.8920960382774433
Bellmawrborough,0.2759028798404856,0.3610866173078616,0.844961188770818,0.9463555369247681
ParadiseValleytown,0.27384903221070234,0.8983672980911096,0.9426625321161018,0.9611661175845
Lodicity,0.31162936004906067,0.3025689298738682,0.7925481724506224,0.7931113195706656
Troycity,0.19325387797688207,0.1873535867696343,0.6777709043734019,0.9424785321493472
Stoughtontown,0.2744445178681057,0.40732750079929025,0.8919169367863038,0.9125491645620493
Holmdeltownship,0.1976606336053758,0.7132074258888721,0.9474197028283492,0.9712616584384475
NorthPlainfieldborough,0.3229837114023674,0.4149072856662169,0.8651367051679913,0.859174174537196
Beltoncity,0.2852968223438784,0.3308981010299247,0.8240776965984908,0.9322617582463302
Warrensburgcity,0.06759471589454057,0.22885651374219684,0.767556395322495,0.9242383943743999
Richmondcity,0.07242354769099979,0.22710855713806394,0.684180908167822,0.7212697198186098
Merrillvilletown,0.3029851393255959,0.3724217389473577,0.904150171095273,0.8429809526370606
Yeadonborough,0.5958137675038201,0.35932601637910566,0.7802190173914226,0.8253014460531278
BellefontaineNeighborscity,0.30957575980067015,0.34133037058008464,0.9102514874484706,0.9047129477962117
Stoningtontown,0.07605809722708488,0.3952351987073072,0.8528627708336274,0.9804534732339234
SanFranciscocity,0.35042206586413505,0.32653180571718166,0.7542606243069336,0.3935228051148347
Covinacity,0.35368106334774935,0.37824326476287984,0.8000969157945098,0.6337547492337898
Corvalliscity,0.037689350191196166,0.2660773335332083,0.817779761253114,0.8921689912161651
SantaFeSpringscity,0.4512558182843997,0.3069746967427577,0.8136522673285871,0.3768211656220501
Farmingtoncity,0.2733529977464028,0.40810553343516454,0.8955603008850671,0.9312300650547073
Winslowtownship,0.3116542519651499,0.39264504692775987,0.8340392558844738,0.8711954667814371
Meridentown,0.32330003121385065,0.361850382328714,0.7891310498419424,0.8821622596343796
SantaMonicacity,0.32447660637607284,0.36339700600939695,0.7662019834136102,0.3527433944044206
Simsburytown,0.03258216902918357,0.5794635436942015,0.9451322504860407,0.9775875850612525
Biddefordcity,0.027480546370247317,0.2967541881636517,0.7597136654891397,0.8073235300583745
Oconomowoccity,0.027369430704158617,0.362582038545405,0.8956936787501676,0.9577519654127747
PalmBaycity,0.31814243900885314,0.3250344108870191,0.8084414110427247,0.8888382759120697
Greshamcity,0.28115686806089185,0.3352837308938056,0.8231447562282379,0.8388906513279271
Eriecity,0.3328243204828992,0.23186617203187687,0.7025879200112325,0.7555866541918996
Provocity,0.2795995826352998,0.2418041318806218,0.8686143128100398,0.9572197440348507
Lewistoncity,0.27129007034841507,0.2587410918585619,0.7281363666768683,0.8834773607346189
GrandRapidscity,0.3715273056576241,0.2753349453454919,0.7002425864593798,0.7259316720036193
VanWertcity,0.03911500884708729,0.285545017548211,0.8236796265299335,0.8595728865539358
NortonShorescity,0.2787004055119036,0.3504998895227728,0.8939231313164792,0.9405203073971995
Ithacacity,0.30891264643188676,0.2098975521590315,0.689457061134069,0.9235178402887539
Jacksonvillecity,0.4128963810519212,0.2826342707143173,0.7691926851487411,0.8737258722786428
Vermilioncity,0.2715047459149805,0.37338154770598825,0.8745443165469199,0.9894757406288218
PembrokePinescity,0.3224618267226846,0.3768713835687243,0.8461815928595673,0.8969791408942764
Westervillecity,0.27801655327779046,0.46395639964653856,0.8994558932596898,0.9269101595168835
NorthAdamscity,0.034750712653100965,0.23458766931706104,0.7290822477152916,0.9494858869732092
Wallingtonborough,0.28697973779358527,0.33748962154507206,0.8780212619913615,0.9133377743997787
Mequoncity,0.2807389254205528,0.5528850933103273,0.9552281867621777,0.9856263426237006
Cumberlandcity,0.2905691596914182,0.1800876790480831,0.6861801257288092,0.8939927553764325
CottageGrovecity,0.27313582433861605,0.4425487024292851,0.9274848475121742,0.9694330812133483
Berkeleycity,0.5928790312349965,0.2682980340136367,0.5776156147067432,0.6396513923618614
Kingstoncity,0.08228402425996109,0.2987695206960381,0.6976553336225586,0.9198942449712989
Denvercity,0.39053579913569875,0.2712400218764469,0.6770483098117251,0.5731710306530986
GalenaParkcity,0.4361629321812588,0.26775902373769633,0.7977927676686335,0.9200101851421371
Leicestertown,0.16036019779881489,0.3970660247868649,0.8900930184399364,0.9311317937568881
Moorecity,0.2851875263732711,0.3461790493299737,0.8198504620995914,0.9217496705139384
Alamedacity,0.32295338877514407,0.3787696779547556,0.7945908694213476,0.7874085510686397
BeaverDamcity,0.029211400992630546,0.2924370444815986,0.8593446969596826,0.970850878444422
Wallingfordtown,0.24728376747383,0.4206371511211685,0.8970429214687452,0.9205030604189904
Fairfieldcity,0.2856585645932967,0.3917014107712907,0.8628715927485279,0.8875333565390103
Millbraecity,0.30018195713673224,0.4445009092965839,0.8766304101488245,0.8955135196314734
BossierCitycity,0.3637416802436519,0.2819615233783445,0.6925301459354113,0.752530521809412
