communityname,population,racepctblack,racePctWhite,racePctAsian,racePctHisp,pctUrban,medIncome,pctWSocSec,pctWPubAsst,PctPopUnderPov,PctUnemployed,PersPerFam,PctFam2Par,PctImmigRec5,PctRecentImmig,PctNotSpeakEnglWell,PctLargHouseFam,PersPerRentOccHous,PctPersDenseHous,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctWOFullPlumb,OwnOccQrange,RentQrange,NumInShelters,PctSameHouse85,PctUsePubTrans,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop
Beavercreekcity,33626,0.92,96.35,2.34,1.02,100.0,2.0860240395946263,17.53,1.98,3.51,3.13,3.14,89.64,21.14,0.52,0.49,3.26,2.29,0.45,96.25,0.22,0.35,0.07,45900,196,0,57.26,0.34,0,0.0,3.0,7.91,20.0,52.76,13.0,34.3,5.303304908059076,527.63,6.93828448401696,2717.32,4.2626798770413155,184.67,26.0,68.59,94.97,3498.22
Keenecity,22430,0.28,98.83,0.59,0.59,0.0,-0.024275276926702803,28.59,4.67,8.06,6.42,2.97,74.41,21.38,0.2,0.52,2.93,2.07,1.25,94.91,0.44,4.6,0.33,51500,249,1,47.1,0.03,0,0.0,23.0,102.18,4.0,17.77,68.0,302.1,5.049856007249537,688.61,6.728628613084702,3709.63,3.2188758248682006,106.62,14.0,62.2,422.05,4567.06
Springfieldtownship,13352,2.55,97.01,0.28,0.36,73.6,0.14989394296488334,32.15,5.23,8.79,5.41,3.02,82.16,3.85,0.04,0.48,3.26,2.51,1.2,97.29,2.27,2.3,1.35,43400,164,4,63.34,0.2,0,0.0,15.0,37.91,38.0,96.04,126.0,318.45,5.783825182329737,818.86,6.876264611890766,2446.48,3.6109179126442243,90.98,13.0,32.86,452.4,3389.19
Swissvaleborough,10637,9.69,89.52,0.51,0.75,100.0,-0.9036059391939665,35.02,8.65,12.53,6.62,2.88,63.45,15.57,0.0,0.35,3.26,1.81,0.65,93.22,5.87,1.91,1.15,25700,130,0,64.43,16.83,2,18.94,5.0,47.34,18.0,170.42,18.0,170.42,4.189654742026425,615.41,5.303304908059076,1893.58,4.804021044733257,1145.62,9.0,85.21,407.12,3739.82
Knoxvillecity,165121,15.78,82.73,1.04,0.67,100.0,-1.3572943671930238,30.68,9.69,20.8,7.11,2.88,62.09,44.26,0.71,0.48,3.15,2.01,2.29,91.52,7.04,6.38,0.28,33700,156,354,47.86,1.93,14,8.14,102.0,59.32,596.0,346.59,2200.0,1279.37,7.943782692458625,1638.17,8.704170559746386,3504.88,7.383989457978509,935.68,173.0,100.6,1693.42,6179.34
Kernersvilletown,10836,5.59,92.94,0.58,1.49,0.0,-0.6825359415507896,19.2,2.24,8.46,5.99,2.82,66.54,34.88,0.33,0.81,1.49,2.05,1.7,93.81,1.27,6.37,0.65,50300,117,0,34.76,0.0,1,7.46,1.0,7.46,17.0,126.74,43.0,320.58,5.017279836814924,1118.32,6.408528791059498,4518.0,3.7612001156935624,313.13,1.0,7.46,462.24,5956.91
Bloomingtoncity,86335,1.61,94.71,3.09,0.93,100.0,1.213174640584492,19.95,2.63,3.7,3.28,2.95,80.21,17.65,0.5,0.71,2.84,1.92,1.41,96.29,0.15,0.63,0.18,45000,182,0,54.64,3.14,4,4.65,7.0,26.92,65.0,75.59,103.0,119.79,6.573680166960646,831.52,8.204945165019208,4254.13,6.035481432524756,484.96,5.0,21.08,374.06,4425.450000000001
ScotchPlainstownship,21160,11.1,83.79,4.57,2.83,100.0,3.1526042894178645,24.94,2.35,1.49,3.75,3.13,86.47,14.28,1.08,1.53,3.96,2.13,0.92,97.46,2.53,0.41,0.28,116200,195,0,70.79,7.6,1,4.61,3.0,13.82,12.0,55.27,9.0,41.45,4.634728988229636,469.79,5.6240175061873385,1271.19,4.499809670330265,409.91,2.0,9.21,115.14,2160.1
Newingtontown,29208,1.41,96.54,1.4,2.1,100.0,1.6544897478199387,31.36,2.87,1.79,3.44,3.01,82.24,7.51,0.53,2.51,3.04,2.13,0.88,96.67,0.26,0.25,0.19,56100,217,0,64.52,1.46,0,0.0,4.0,13.68,3.0,10.26,16.0,54.72,4.976733742420574,492.44,6.665683717782408,2681.08,4.709530201312334,376.17,1.0,3.42,78.65,3553.11
Moberlycity,12839,7.24,91.65,0.54,0.86,0.0,-1.281168984209286,36.52,6.53,18.27,8.52,3.0,71.13,23.96,0.09,0.44,3.78,2.22,1.82,89.41,0.65,10.58,0.58,33000,108,0,50.83,0.55,1,7.88,8.0,63.04,5.0,39.4,111.0,874.7,4.553876891600541,740.74,6.194405391104672,3853.43,3.091042453358316,165.48,1.0,7.88,985.03,4767.53
Sandycity,75058,0.19,97.05,1.69,2.54,100.0,1.4765496111242045,10.48,2.59,4.21,3.56,4.1,89.17,13.27,0.3,0.55,20.44,3.21,3.24,96.58,1.31,0.86,0.26,40800,245,0,51.8,2.34,0,0.0,13.0,14.89,28.0,32.06,74.0,84.74,6.517671272912275,774.07,7.805882040228621,2810.0,4.709530201312334,125.96,5.0,5.73,131.68,3715.75
Wheatoncity,51464,2.53,92.97,3.78,2.04,100.0,2.447207164741928,17.33,1.94,5.12,2.42,3.21,87.46,22.59,1.1,1.15,4.34,2.19,1.32,95.38,0.23,0.43,0.09,87900,218,0,46.01,9.74,0,0.0,7.0,26.92,9.0,16.62,24.0,44.33,5.3981627015177525,406.32,6.957497370876951,1939.24,3.2188758248682006,44.33,3.0,5.54,374.06,2395.42
WhiteLaketownship,22608,0.69,98.03,0.43,1.3,82.94,1.3089794956398775,17.54,5.63,4.36,6.2,3.22,82.93,8.84,0.18,0.23,4.46,2.53,2.06,94.06,0.61,1.57,0.1,60300,169,0,57.66,0.18,0,0.0,7.0,26.92,3.0,12.92,61.0,262.61,5.062595033026967,675.91,6.428105272684596,2660.58,3.871201010907891,202.34,9.0,38.75,374.06,3577.58
Chickashacity,14988,9.78,84.1,0.45,2.48,0.0,-1.541833608296017,33.51,10.04,23.15,9.5,2.98,68.5,17.28,0.19,0.29,3.68,2.43,2.43,85.28,6.94,13.73,0.09,32700,124,17,50.54,0.0,4,26.23,11.0,72.14,15.0,98.37,143.0,937.77,5.66988092298052,1895.21,6.129050210060545,3003.48,3.9889840465642745,347.56,7.0,45.9,1134.5,5292.15
Tucsoncity,405390,4.28,75.25,2.2,29.25,99.98,-1.1422342682064577,25.85,6.58,20.16,8.12,3.1,65.86,28.48,2.03,4.14,6.32,2.24,7.3,88.74,2.07,6.88,0.38,33400,146,437,41.54,4.29,44,9.78,314.0,69.78,894.0,198.68,3111.0,691.36,8.904358542352968,1636.29,10.375894541398061,7128.3,8.545586265917455,1142.94,162.0,36.0,969.6,9943.53
Gallowaytownship,23330,7.36,88.58,2.67,3.69,64.02,1.2376855998114542,18.29,3.11,4.35,4.1,3.13,79.01,13.09,0.25,1.0,4.35,2.45,2.19,89.49,0.86,1.68,0.42,56600,127,0,40.26,1.66,1,4.19,5.0,20.94,10.0,41.87,44.0,184.24,5.58724865840025,1113.81,6.324358962381311,2332.3,3.8501476017100584,192.61,7.0,29.31,251.24,3668.03
Sweetwatercity,11967,5.57,73.69,0.15,28.98,0.0,-1.4475606881923166,34.87,8.36,23.02,8.51,3.17,75.23,9.06,0.07,1.76,6.79,2.62,6.25,86.35,4.85,13.7,0.64,28300,134,0,53.48,0.58,1,8.19,7.0,57.36,9.0,73.75,97.0,794.82,5.3706380281276624,1753.52,6.113682179832232,3695.51,3.4339872044851463,245.82,5.0,40.97,934.12,5735.82
Portsmouthcity,25925,4.6,92.63,1.72,2.0,100.0,-0.10016497761018148,22.76,4.68,6.68,5.12,2.99,75.93,14.14,0.36,0.8,2.87,2.35,1.7,90.85,2.5,2.85,0.36,58200,233,65,39.91,0.99,0,0.0,31.0,142.21,14.0,66.98,34.0,162.67,5.147494476813453,818.14,6.553933404025811,3353.91,4.2626798770413155,334.91,9.0,43.06,377.97,4550.02
Hulltown,10466,0.89,98.1,0.64,1.08,100.0,0.7355644591091209,23.68,7.14,8.02,7.31,3.24,70.43,8.33,0.2,1.02,7.07,2.5,1.21,72.07,13.56,1.11,1.2,66300,333,56,59.52,8.66,0,0.0,6.0,53.92,0.0,0.0,93.0,835.73,4.663439094112067,943.57,4.624972813284271,907.62,2.9444389791664403,161.75,3.0,26.96,889.65,2039.9
Scotttownship,17118,0.59,97.87,1.37,0.55,100.0,0.3774452038651897,30.83,2.46,4.13,3.05,2.89,83.2,10.27,0.19,0.48,1.83,1.75,0.64,95.86,0.31,0.62,0.14,32800,188,0,61.22,11.76,1,5.74,1.0,5.74,2.0,11.49,3.0,17.23,4.143134726391533,356.12,5.176149732573829,1010.91,3.871201010907891,269.96,3.0,17.23,40.21,1654.22
Pittsfieldtownship,17668,16.58,78.17,4.04,2.1,70.5,0.3768559981145416,10.11,3.63,9.33,3.78,3.01,74.43,31.93,1.95,0.93,3.71,1.93,2.54,90.07,0.13,2.34,0.0,53100,124,0,29.96,2.48,0,0.0,7.0,26.92,43.0,236.86,50.0,275.42,5.54907608489522,1410.16,7.093404625868766,6626.64,4.6443908991413725,567.37,7.0,38.56,374.06,8642.72
Duncanvillecity,35748,12.06,82.54,2.14,6.65,100.0,1.1297431062927175,16.44,2.52,3.78,4.57,3.22,78.22,11.31,0.2,0.56,4.24,2.62,3.35,93.64,0.59,1.87,0.18,52200,204,0,52.65,0.89,0,0.0,19.0,51.17,56.0,150.83,98.0,263.95,6.028278520230698,1115.06,7.080867896690782,3199.74,5.572154032177765,705.67,16.0,43.09,465.96,5063.56
Mexicocity,11290,9.4,89.79,0.46,0.42,0.0,-0.9070233325477257,38.89,8.81,14.35,4.48,2.91,71.5,21.43,0.15,0.13,3.16,2.29,1.63,91.41,1.86,7.3,0.28,30000,134,0,56.53,0.63,1,8.83,1.0,8.83,3.0,26.48,12.0,105.91,4.330733340286331,661.96,5.198497031265826,1588.7,2.3978952727983707,88.26,0.0,0.0,150.04,2338.92
NewProvidenceborough,11439,0.54,94.18,4.9,2.7,100.0,3.6506009898656613,25.1,2.04,2.45,2.71,3.1,90.92,14.81,1.38,1.23,3.2,2.06,0.64,98.06,1.19,0.52,0.58,89500,352,0,65.66,7.98,0,0.0,0.0,0.0,3.0,24.78,3.0,24.78,2.5649493574615367,132.38,4.543294782270004,768.21,2.9444389791664403,148.69,2.0,16.52,49.56,1032.55
Barnstabletown,40949,2.7,94.53,0.7,1.71,83.39,0.23214706575536176,34.53,5.68,6.78,7.22,2.89,71.82,24.91,0.89,1.06,3.41,2.23,1.46,71.04,0.96,1.71,0.3,92600,270,273,52.01,1.18,2,4.67,22.0,51.39,29.0,67.74,723.0,1688.82,6.413458957167357,1422.53,6.502790045915623,1555.67,4.859812404361672,298.99,0.0,0.0,1812.62,3277.2
Rutherfordborough,17790,3.01,89.39,6.45,5.78,100.0,1.7744520386518972,33.05,2.85,3.68,4.17,3.17,84.36,22.23,2.72,3.21,5.08,2.05,2.0,92.58,2.99,1.09,0.14,60300,243,5,68.6,18.82,0,0.0,2.0,11.23,5.0,28.07,16.0,89.83,3.9318256327243257,280.71,5.5093883366279774,1381.09,4.330733340286331,421.06,2.0,11.23,129.13,2094.09
Portlandcity,437319,7.67,84.64,5.3,3.17,100.0,-0.6892528871081782,26.59,6.9,14.53,6.16,2.96,66.43,29.91,1.72,2.17,5.0,2.05,3.49,94.4,5.5,4.47,0.64,38800,149,1553,46.0,11.41,58,12.65,479.0,104.44,2305.0,502.59,5603.0,1221.7,8.967759126769497,1710.56,10.204221576482523,5890.68,9.04310445260027,1844.43,604.0,131.7,1841.38,9577.37
Manassascity,27957,10.33,83.46,3.1,5.73,100.0,1.7950742399245816,9.66,3.24,3.79,3.3,3.27,81.33,28.79,0.96,2.59,6.1,2.74,3.13,92.66,1.46,4.11,0.51,68800,171,7,29.6,1.0,0,0.0,10.0,31.06,55.0,170.84,32.0,99.4,4.955827057601261,437.98,6.97354301952014,3314.39,4.465908118654584,267.14,6.0,18.64,301.31,4038.14
Torrancecity,133107,1.45,72.98,21.86,10.07,100.0,1.8575300494932832,20.54,4.3,5.15,3.95,3.04,79.26,32.19,4.93,5.83,4.13,2.27,6.41,95.79,1.56,1.2,0.27,147300,325,0,49.81,1.53,12,8.64,30.0,21.6,430.0,309.54,390.0,280.75,7.367077059881012,1138.83,8.318010277546872,2948.59,7.4413203897176174,1226.66,54.0,38.87,620.53,5352.95
SouthJordancity,12220,0.06,98.01,0.86,2.06,100.0,1.4568701390525571,13.46,3.16,3.21,3.21,4.14,93.07,0.0,0.0,0.84,31.58,3.72,4.84,98.06,7.14,0.6,0.42,40500,287,0,51.42,1.27,0,0.0,2.0,11.57,3.0,17.35,28.0,161.92,4.844187086458591,728.66,5.991464547107982,2307.43,3.8501476017100584,266.02,0.0,0.0,190.84,3302.11
RedwoodCitycity,66072,3.64,82.76,6.32,24.12,100.0,1.3576478906434126,21.07,5.3,8.3,3.82,3.08,72.39,29.78,4.47,7.86,7.25,2.51,10.47,94.96,0.59,1.85,0.58,167500,325,91,46.52,3.85,3,4.4,15.0,22.02,106.0,155.59,371.0,544.58,6.2422232654551655,753.02,7.537430036586509,2753.72,6.118097198041348,664.94,2.0,2.94,726.59,4174.62
Lancastertownship,13187,3.03,93.76,1.36,3.4,97.79,0.5201508366721659,30.74,4.14,6.27,3.31,2.81,77.84,25.43,0.82,0.76,2.85,1.95,1.16,96.4,0.5,0.41,0.09,69600,132,0,49.01,1.68,0,0.0,0.0,0.0,7.0,52.19,3.0,22.37,4.382026634673881,589.02,5.730099782973574,2288.99,3.6635616461296463,283.33,3.0,22.37,74.56,3183.72
Algonquinvillage,11663,0.17,98.04,1.29,1.73,100.0,2.618901720480792,13.23,0.18,1.65,2.29,3.32,92.11,6.63,0.04,0.26,3.95,2.15,0.93,97.48,2.0,0.93,0.28,50400,182,0,43.22,3.2,0,0.0,7.0,26.92,2.0,15.21,7.0,53.23,3.8501476017100584,349.81,5.308267697401205,1528.52,1.791759469228055,38.02,6.0,45.63,374.06,1961.98
Sebastiancity,10205,1.06,97.38,1.04,1.79,0.0,-0.5641055856705162,45.95,3.65,6.77,5.66,2.74,80.47,5.72,0.14,0.44,2.39,2.89,1.88,89.87,0.21,3.16,0.2,30800,114,0,32.16,0.0,0,0.0,2.0,17.0,1.0,8.5,37.0,314.47,5.0238805208462765,1283.36,5.627621113690637,2354.24,2.5649493574615367,101.99,0.0,0.0,339.96,3739.59
GrandForkscity,49425,0.8,95.49,1.07,1.19,100.0,-0.7052792835258073,18.9,4.64,14.48,5.08,3.07,75.26,42.9,0.76,0.3,3.6,2.04,1.98,94.6,0.85,2.77,0.45,31000,157,70,41.07,0.95,0,0.0,19.0,37.7,14.0,27.78,28.0,55.55,5.459585514144159,464.26,7.697575346802343,4368.79,5.278114659230517,386.88,14.0,27.78,121.02,5247.7
NewHaventown,130474,36.14,53.85,2.41,13.22,100.0,-0.6634456752297903,26.28,14.61,21.29,9.25,3.16,45.44,31.16,1.92,3.93,7.07,2.3,4.9,90.62,10.18,7.53,0.49,78800,262,1344,45.53,9.54,22,18.39,130.0,108.69,1238.0,1035.08,1154.0,964.85,8.136810863675537,2856.93,8.951569643018821,6453.8,7.535830462798367,1566.0,134.0,112.04,2127.02,10988.76
Westwegocity,11218,15.59,81.67,0.71,2.79,100.0,-1.5727079896299787,30.37,11.22,23.81,8.37,3.18,62.04,31.7,0.17,1.1,6.0,2.66,6.76,89.89,10.97,7.66,1.0,27000,134,0,54.89,1.19,0,0.0,4.0,36.38,34.0,309.2,51.0,463.81,4.962844630259907,1291.38,6.089044875446846,4001.46,4.976733742420574,1309.57,2.0,18.19,809.39,6620.59
Doltonvillage,23930,38.14,58.5,1.17,4.53,100.0,0.6225547961348102,29.29,4.66,4.93,6.76,3.23,70.37,7.12,0.24,0.83,5.94,2.45,2.75,97.01,2.33,1.16,0.28,20200,130,0,58.15,12.33,0,0.0,7.0,26.92,78.0,313.81,38.0,152.88,5.375278407684165,864.98,6.946975992135418,4180.08,5.762051382780177,1275.35,1.0,4.02,374.06,6324.43
Munstertown,19949,0.44,95.21,3.61,2.65,100.0,2.0082488805090737,35.1,1.14,1.27,2.81,3.12,90.61,4.91,0.27,1.26,3.78,1.95,0.57,97.74,0.0,0.1,0.0,56800,116,0,65.83,4.44,3,14.58,2.0,9.72,6.0,29.15,30.0,145.76,4.0943445622221,286.66,6.212606095751519,2419.59,4.07753744390572,281.8,1.0,4.86,199.2,2992.91
Newberrytown,10542,41.48,57.56,0.56,0.69,0.0,-1.4586377563045014,36.39,12.4,25.22,9.13,3.14,52.0,18.03,0.1,0.23,6.23,2.61,4.76,93.05,3.73,16.32,0.76,37300,140,0,54.36,0.0,0,0.0,5.0,47.14,15.0,141.42,142.0,1338.74,4.418840607796598,773.07,6.144185634125646,4383.9,2.833213344056216,150.84,1.0,9.43,1527.29,5317.24
NorthTonawandacity,34989,0.16,98.92,0.37,0.79,100.0,-0.21977374499175112,32.44,5.96,6.07,5.64,3.11,79.23,5.66,0.13,0.57,3.62,1.98,1.31,97.39,5.46,1.77,0.28,33300,142,0,66.61,0.62,1,3.04,1.0,3.04,9.0,27.38,17.0,51.71,5.181783550292085,538.42,6.434546518787453,1892.07,3.784189633918261,130.8,3.0,9.13,85.17,2570.42
Redlandscity,60394,3.83,79.59,4.42,18.96,100.0,0.6636813575300495,22.9,7.29,8.98,4.78,3.19,75.19,28.84,1.8,3.07,6.32,2.45,5.37,94.81,1.16,2.5,0.09,86200,206,92,40.05,0.37,5,7.71,21.0,32.38,150.0,231.3,296.0,456.44,6.883462586413092,1503.47,7.390798521735676,2498.07,6.424869023905388,949.88,16.0,24.67,727.83,4976.1
Avondalecity,16169,4.62,58.93,1.26,51.15,0.0,-0.842446382276691,15.52,16.57,28.22,11.09,3.68,67.21,27.07,1.99,8.21,13.74,3.14,17.88,88.13,4.53,14.52,0.43,69700,194,0,42.75,0.71,1,4.68,9.0,42.11,23.0,107.61,134.0,626.93,6.400257445308821,2811.83,6.678342114654332,3714.79,4.962844630259907,664.36,16.0,74.86,781.32,7265.84
Lafayettecity,14548,0.98,88.96,2.17,14.87,0.0,0.32300259250530283,13.23,3.85,8.43,3.93,3.2,75.31,29.6,0.75,1.99,4.74,2.51,3.52,93.37,0.52,2.58,0.0,26000,209,9,41.11,2.24,0,0.0,0.0,0.0,6.0,33.89,59.0,333.24,4.718498871295094,626.94,6.297109319933935,3061.28,3.367295829986474,158.15,7.0,39.54,367.13,3885.91
Oshkoshcity,55006,0.79,96.25,2.18,0.83,100.0,-0.7392175347631393,29.36,6.39,12.63,4.82,2.99,75.13,22.33,0.47,0.57,3.38,2.17,1.46,96.01,0.57,2.57,0.37,29000,137,13,47.64,1.89,5,8.82,19.0,33.52,7.0,12.35,57.0,100.56,6.173786103901937,845.07,7.873217054862741,4631.1,4.727387818712341,197.59,10.0,17.64,155.25,5691.4
Tukwilacity,11874,6.36,82.79,7.41,3.67,100.0,-0.15319349516851286,16.5,6.21,9.33,4.77,2.84,64.7,35.73,1.54,1.58,3.52,1.92,4.31,94.42,0.3,2.68,0.0,48800,138,2,39.89,8.04,3,23.46,41.0,142.21,70.0,547.39,95.0,742.88,5.71042701737487,2353.77,7.8168199657645525,8593.62,5.666426688112432,2252.11,14.0,109.48,1634.34,13301.81
Dublincity,23229,11.49,77.75,6.04,10.46,100.0,2.624204572236625,11.54,4.19,4.23,3.52,3.2,82.44,14.83,0.66,1.48,5.32,2.69,2.59,97.28,0.0,0.6,0.09,96700,229,0,37.34,2.12,0,0.0,1.0,3.81,16.0,60.9,49.0,186.52,4.795790545596741,456.78,6.19644412779452,1865.17,4.127134385045092,232.2,2.0,7.61,251.23,2561.76
Breacity,32873,1.08,86.96,6.22,15.45,100.0,2.3346688663681356,18.84,3.54,3.55,3.31,3.15,82.69,24.07,1.84,3.36,5.72,2.28,5.15,96.65,3.3,1.28,0.21,127600,268,5,48.98,0.75,3,8.61,5.0,14.35,51.0,146.36,69.0,198.01,5.736572297479192,886.76,7.3277805384216315,4364.92,5.407171771460119,637.09,16.0,45.92,367.33,5934.68
NorthAugustacity,15351,15.59,83.14,0.99,0.67,100.0,0.16921989158614187,24.31,3.89,9.28,3.62,2.99,72.42,13.79,0.21,0.15,3.02,2.16,1.82,92.13,2.61,2.98,0.12,39400,143,0,51.15,0.16,0,0.0,3.0,16.99,18.0,101.92,78.0,441.65,5.14166355650266,962.57,6.2166061010848646,2831.1,4.31748811353631,419.0,1.0,5.66,560.56,4218.33
Tallahasseecity,124773,29.09,68.24,1.75,3.0,100.0,-0.9413151072354466,17.18,4.59,22.32,5.56,2.93,61.16,32.56,1.1,0.85,3.55,2.08,4.27,91.35,2.24,3.43,0.27,46900,184,148,34.91,2.82,9,6.63,137.0,100.91,790.0,581.91,1754.0,1292.0,8.286773231131251,2924.3,9.27818591887125,7882.35,7.633369649679584,1521.08,30.0,22.1,1981.45,12349.83
Princetonborough,12016,8.51,82.51,7.07,5.13,0.0,1.372967240160264,26.4,2.6,9.64,3.21,2.79,78.23,48.52,5.07,2.43,3.75,2.0,2.85,92.91,4.82,0.46,0.0,232500,425,0,30.25,5.17,0,0.0,0.0,0.0,4.0,33.55,6.0,50.33,4.584967478670572,813.69,6.1903154058531475,4085.23,2.833213344056216,134.22,1.0,8.39,83.89,5041.52
Menomoniecity,13547,1.2,94.56,3.5,0.82,0.0,-1.1841857176526043,26.53,6.35,28.82,7.56,2.99,75.39,35.43,1.04,0.85,3.8,2.42,2.54,95.24,0.46,1.36,0.15,28500,154,6,31.89,0.22,0,0.0,2.0,13.29,2.0,13.29,2.0,13.29,4.6913478822291435,717.66,6.669498089857879,5229.58,3.58351893845611,232.57,3.0,19.93,39.87,6199.75
Sturgiscity,10130,0.75,97.92,0.62,1.33,0.0,-0.9190431298609475,34.62,7.37,11.86,5.25,3.08,67.94,27.32,0.32,0.25,3.99,2.16,1.54,95.35,1.04,13.48,0.17,26600,119,0,54.96,0.09,0,0.0,7.0,26.92,2.0,19.08,21.0,200.38,4.060443010546419,543.89,5.739792912179234,2958.02,2.833213344056216,152.67,2.0,19.08,374.06,3673.66
Alpharettacity,13002,2.55,95.22,1.36,1.85,98.55,1.5194437897713882,14.97,1.94,3.73,2.63,2.95,80.28,38.49,1.19,1.21,2.05,2.15,1.01,89.43,0.48,0.19,0.25,81600,119,0,30.38,1.14,0,0.0,0.0,0.0,0.0,0.0,13.0,60.9,4.564348191467836,445.03,5.831882477283517,1592.73,3.8066624897703196,206.12,0.0,0.0,60.9,2243.88
Jeffersontownship,17825,0.76,98.02,0.81,2.23,44.04,2.0560923874617014,17.62,2.86,2.43,2.94,3.21,86.32,3.6,0.04,0.85,3.94,2.3,1.18,88.97,2.55,1.17,1.01,64300,307,0,63.58,2.22,0,0.0,0.0,0.0,1.0,5.42,12.0,64.99,4.406719247264253,438.67,5.017279836814924,812.35,2.833213344056216,86.65,2.0,10.83,70.4,1348.5
StevensPointcity,23006,0.51,95.73,2.79,0.85,0.0,-1.0896771152486449,30.43,7.35,21.61,5.96,2.97,73.08,69.19,2.1,1.24,4.06,2.29,1.96,95.57,0.79,2.55,0.07,24700,144,21,40.95,0.56,1,4.66,9.0,41.98,0.0,0.0,42.0,195.9,5.062595033026967,732.28,7.075808863978387,5513.06,3.4657359027997265,144.59,10.0,46.64,242.54,6436.57
Woodlandcity,39802,1.26,77.47,3.07,26.16,0.0,0.02710346452981381,22.64,10.34,9.59,7.85,3.2,72.38,20.95,1.41,5.43,6.49,2.66,9.71,95.82,1.94,4.04,0.36,62900,164,57,43.89,0.6,2,4.65,29.0,67.42,32.0,74.4,184.0,427.78,6.182084906716632,1122.92,6.928537818164665,2371.38,5.700443573390687,692.81,47.0,109.27,574.24,4296.38
NorthBrunswicktownship,31287,11.07,80.05,6.81,5.81,100.0,2.175229790242753,20.78,3.06,2.67,3.08,3.04,81.65,26.12,2.3,3.33,3.43,2.16,2.88,94.82,1.11,0.62,0.12,92200,249,8,48.19,8.09,0,0.0,7.0,21.47,42.0,128.85,45.0,138.05,5.556828061699537,791.48,6.618738983517219,2294.69,5.170483995038151,536.86,8.0,24.54,288.37,3647.57
Springfieldcity,70487,17.38,81.61,0.51,0.65,100.0,-1.18241810040066,31.35,14.47,20.87,8.74,3.06,62.98,20.0,0.17,0.28,4.94,2.41,2.14,92.17,8.42,8.94,0.58,27300,136,2,50.9,1.06,6,8.49,59.0,83.45,208.0,294.21,786.0,1111.77,6.871091294610546,1362.13,8.30622521603216,5725.76,6.126869184114185,646.41,6.0,8.49,1497.92,7742.79
Richfieldcity,35710,2.61,93.49,2.81,1.07,100.0,0.11359886872495875,29.94,4.4,5.55,3.61,2.85,73.49,14.65,0.35,0.73,2.81,1.79,1.64,96.63,0.18,0.85,0.0,20100,127,0,58.81,6.04,0,0.0,7.0,26.92,39.0,112.22,69.0,198.54,5.921578419643816,1070.38,7.027314514039777,3239.91,5.123963979403259,480.52,5.0,14.39,374.06,4805.2
Corsicanacity,22911,25.51,67.85,0.92,9.09,0.0,-1.2023332547725665,34.44,8.44,21.04,8.15,3.11,67.01,29.69,0.91,1.78,6.05,2.62,5.99,89.05,2.94,12.35,0.49,40800,170,5,51.89,0.19,0,0.0,28.0,119.98,38.0,162.83,93.0,398.51,5.950642552587727,1641.17,7.113142108707088,5257.75,4.0943445622221,252.82,21.0,89.99,681.32,7241.72
Wabashcity,12127,0.54,97.63,0.41,1.15,0.0,-0.7423992458166392,31.38,6.23,11.79,6.72,3.03,75.76,23.31,0.0,0.55,3.79,2.26,1.68,95.06,0.82,11.0,0.38,24700,91,14,56.5,0.35,0,0.0,2.0,16.18,1.0,8.09,21.0,169.92,4.30406509320417,590.66,5.25227342804663,1537.34,3.2188758248682006,194.19,1.0,8.09,194.19,2330.29
Woostercity,22191,3.49,95.03,1.17,0.63,0.0,-0.5058920575064813,28.3,7.74,12.69,5.93,2.97,73.14,39.72,0.66,0.19,3.4,2.1,1.15,95.39,2.4,4.35,0.38,44200,140,0,45.18,0.91,0,0.0,8.0,35.33,7.0,30.91,27.0,119.24,4.997212273764115,649.18,6.577861357721047,3170.82,3.4011973816621555,128.07,7.0,30.91,185.48,3978.98
LosAngelescity,3485398,13.99,52.83,9.81,39.92,100.0,-0.060806033466886636,19.53,10.68,18.86,8.34,3.48,65.54,32.13,7.96,17.45,14.44,2.76,22.26,93.65,2.93,4.11,0.98,224300,296,4597,46.34,10.92,1076,31.04,1773.0,51.15,38415.0,1108.27,42437.0,1224.31,10.824427460224394,1449.19,11.687659979476745,3435.8,10.998175484312082,1724.19,5119.0,147.68,2414.77,6756.86
Harrisontown,13425,0.57,88.39,5.85,29.4,100.0,0.2979024275276927,26.37,3.81,11.55,7.53,3.22,78.15,27.86,7.39,16.23,6.27,2.62,9.0,94.88,4.96,5.41,3.57,73400,215,0,55.94,17.27,0,0.0,5.0,37.76,33.0,249.24,39.0,294.56,5.1298987149230735,1268.88,5.6240175061873385,2084.59,5.493061443340548,1827.79,1.0,7.55,581.57,5188.82
Swanseatown,15411,0.34,98.9,0.43,0.59,65.76,1.0223898185246287,32.44,7.85,4.92,4.6,3.26,87.21,5.18,0.18,1.46,5.03,2.29,1.28,96.0,8.68,0.44,0.15,58300,253,0,74.48,0.39,0,0.0,0.0,0.0,16.0,98.5,16.0,98.5,3.044522437723423,132.38,5.44673737166631,1422.06,4.060443010546419,350.9,29.0,178.53,197.0,2074.61
